"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"ALAS2","ALAS2",4.23976804305609,3.95485677415939e-05,0.0266952832255759,11.1313958974359,10.6918955128205,1.04110593711736
"BPGM","BPGM",4.21705706005353,4.28176566153808e-05,0.0282054864511559,7.48358423076923,6.87223141025641,1.08895987111267
"UBXN6","UBXN6",4.22190720605609,4.33392408983744e-05,0.0282092023347455,8.9654141025641,8.58654,1.04412418768958
"ANK1","ANK1",4.20207847137623,4.46831839883528e-05,0.0287418009948611,7.20464897435897,6.77187807692308,1.06390707164541
"KAT6B","KAT6B",-4.2064421109715,4.55820770590438e-05,0.028979070502363,7.92094525641026,8.13323333333333,0.973898686017892
"GPX1","GPX1",4.17437698136139,4.98592913713169e-05,0.0309779176787131,10.4838257692308,10.3196152564103,1.01591246463559
"CTCF","CTCF",-4.19751583378924,5.35270472793008e-05,0.0326704205033939,10.1050944871795,10.2562279487179,0.985264225571609
"MID1IP1","MID1IP1",-4.15233350382062,5.44740799409473e-05,0.0326704205033939,9.16649128205128,9.32622487179487,0.982872642259928
"SLC25A37","SLC25A37",4.15171768110828,5.49735470747551e-05,0.0326704205033939,11.7424512820513,11.6224512820513,1.01032484431106
"ELAVL1","ELAVL1",-4.13774113679656,5.77424803990867e-05,0.0335858522959582,4.88032384615385,5.08341692307692,0.960047920523476
"NFIX","NFIX",4.14302353904477,6.18076990703762e-05,0.0352014161111752,5.53757346153846,5.30390846153846,1.04405524750181
"STK24","STK24",-4.12957638697053,6.31695245554854e-05,0.0354603197118122,10.0220097435897,10.1426774358974,0.988102974478847
"CA1","CA1",4.11600241123799,6.38016410458719e-05,0.0354603197118122,7.66163192307692,6.96114141025641,1.10062868594918
"OLR1","OLR1",4.11276693582196,6.42079863094541e-05,0.0354603197118122,4.23285705128205,3.68981846153846,1.14717216996014
"SEMA4D","SEMA4D",-4.10780763514894,6.50092793842875e-05,0.0355438235033592,11.5257346153846,11.5934064102564,0.994162906700836
"TRIM58","TRIM58",4.09819873741802,6.71515153046429e-05,0.0355744349122945,9.06252064102564,8.54152935897436,1.06099508181212
"ZC3H4","ZC3H4",-4.10118904412356,6.72730645226011e-05,0.0355744349122945,11.2500128205128,11.3369974358974,0.992327367464229
"HBM","HBM",4.09902220438075,6.74318765529659e-05,0.0355744349122945,9.5428682051282,9.09441833333333,1.04931045124142
"GLCCI1","GLCCI1",-4.10680486814519,6.76678780224715e-05,0.0355744349122945,5.98249461538462,6.30947115384615,0.94817687085197
"GLRX5","GLRX5",4.08020914776864,7.2359923480631e-05,0.037323385059467,9.86879615384615,9.5294767948718,1.03560734406289
"B4GALT1","B4GALT1",-4.08931651957787,7.37561812953201e-05,0.0376880300216975,11.0703461538462,11.1456448717949,0.993244112941435
"RHD","RHD",4.06987120741582,7.6474325666838e-05,0.0384158091603435,5.34099269230769,4.90070294871795,1.08984216105261
"HPR","HPR",4.06669562260623,7.65857009323721e-05,0.0384158091603435,7.01168743589744,6.44608230769231,1.08774401275177
"GMPR","GMPR",4.04894175632549,8.13680263382218e-05,0.0400792508111917,8.40205974358974,7.92777371794872,1.05982587830014
"SLC6A9","SLC6A9",4.0451511204668,8.5550180056448e-05,0.0413554905290976,3.59428166666667,3.39519333333333,1.05863829060299
"BTG1","BTG1",-4.03584552472589,8.68385462759954e-05,0.0413554905290976,11.0192551282051,11.123291025641,0.990647021893424
"FECH","FECH",4.0334931510031,8.6984570843095e-05,0.0413554905290976,8.1947367948718,7.53723423076923,1.08723393010906
"STRADB","STRADB",4.02955793038142,8.81702965171968e-05,0.0415578531213598,10.7870026923077,10.5322608974359,1.02418681015904
"STOM","STOM",4.02580204455962,8.91725003822211e-05,0.0416709953709226,10.2010621794872,9.99023358974359,1.02110346948844
"NARF","NARF",4.02361464456873,9.06687119097815e-05,0.0420111171497229,9.73212012820513,9.54405666666667,1.01970477210129
"RUNX1","RUNX1",-4.02727760046196,9.34882522344686e-05,0.0421731074749023,9.97003974358974,10.1044466666667,0.986698240140124
"TMEM183A","TMEM183A",4.00954995121576,9.47552974467328e-05,0.0421731074749023,8.86121192307692,8.70705205128205,1.01770517402295
"RAB13","RAB13",4.01466117282703,9.48392649827157e-05,0.0421731074749023,7.23684705128205,6.95019858974359,1.04124320446922
"EPB42","EPB42",4.00897194128233,9.49507806126821e-05,0.0421731074749023,9.75383371794872,9.29556615384615,1.04929958611644
"XK","XK",3.99553847848406,9.9774664156201e-05,0.0435340140272911,8.21386269230769,7.52552461538462,1.09146712184236
"PID1","PID1",-4.01000327760015,0.000100688356409807,0.0435340140272911,8.94994653846154,9.40707884615385,0.95140549843704
"H4C3","H4C3",3.99468733735541,0.000101121532354201,0.0435340140272911,4.91415076923077,4.60591884615385,1.06692083238382
"GATA2","GATA2",-3.98589103635168,0.00010400213862283,0.0444243510094004,6.40933153846154,7.029675,0.91175360716698
"PBX1","PBX1",3.9808854924766,0.000107318420741985,0.0448571683272497,5.62301628205128,5.2330791025641,1.07451390889469
"MS4A4A","MS4A4A",3.97511890877531,0.000107965224360242,0.0448571683272497,4.49020935897436,4.07416294871795,1.10211825483989
"KCNH7","KCNH7",3.98585317563264,0.000108357051662084,0.0448571683272497,1.95916730769231,1.74784448717949,1.12090481851382
"PTBP1","PTBP1",-3.97655227884143,0.000108887645400599,0.0448571683272497,8.68007128205128,8.78122294871795,0.988480913506309
"BCL2L13","BCL2L13",3.97277878097226,0.000109117574531764,0.0448571683272497,6.79226256410256,6.54181294871795,1.03828443542301
"STMP1","STMP1",3.97010994882714,0.000113700286006761,0.0463922622195497,9.47680948717949,9.19826307692308,1.03028250093816
"FCGR1B","FCGR1B",3.95827520826504,0.000115554436457545,0.0467304082218818,8.96079012820513,8.54313756410256,1.04888749138929
"ZMAT2","ZMAT2",3.95357203365724,0.000117093112508419,0.0467304082218818,8.72226717948718,8.49141974358974,1.0271859645228
"GRINA","GRINA",3.95557251323484,0.00011964809413239,0.0470630183214996,7.8125932051282,7.53548346153846,1.03677398338197
"ACTG1","ACTG1",-3.94990356247549,0.00012059762632936,0.0470976801396981,11.7154333333333,11.766458974359,0.995663466711877
"KCNA5","KCNA5",-3.94130464350106,0.000122883660182897,0.0476501001453893,3.70608628205128,4.04849102564103,0.915424107050965
"RBPMS2","RBPMS2",3.93501459251807,0.000128060182251713,0.0493076793282564,6.13928192307692,5.6037908974359,1.09555870935264
"TMOD1","TMOD1",3.93087747557431,0.000129100612920129,0.049360671408448,8.38272243589744,7.99189243589744,1.04890331084093
"CDIP1","CDIP1",-3.92130425893307,0.000133497368440778,0.0501833623555974,6.92494153846154,7.07452961538462,0.978855403107257
"H2AJ","H2AJ",3.92199382232123,0.000134005869298897,0.0501833623555974,7.79651653846154,7.61392423076923,1.02398136652771
"FUNDC2","FUNDC2",3.91074170621579,0.000137626752499633,0.0505016288115264,8.91581435897436,8.55703192307692,1.04192837412817
"NRCAM","NRCAM",-3.89834289982208,0.00014420167703161,0.0522134217993596,3.18275576923077,3.85518653846154,0.825577630933752
"RPL30","RPL30",3.90092565933286,0.000147997816984488,0.0525234718267814,11.8265602564103,11.675191025641,1.01296503247243
"ANKRD22","ANKRD22",3.89313425168926,0.000148454235812021,0.0525234718267814,6.56907435897436,5.99331871794872,1.09606624778712
"MCEMP1","MCEMP1",3.8844501307659,0.000153470878039443,0.0525234718267814,7.98436564102564,7.61519230769231,1.04847853060262
"FOLR1","FOLR1",3.89175067663595,0.000153791986779835,0.0525234718267814,3.12292461538462,2.91541846153846,1.07117542698713
"RUNX2","RUNX2",-3.8953066979989,0.000153909444609631,0.0525234718267814,9.38270576923077,9.67345141025641,0.969943960154969
"ZBTB4","ZBTB4",-3.88101486788551,0.000155104175019338,0.0525234718267814,7.89099064102564,8.04943602564103,0.98031596448364
"NUDT4","NUDT4",3.87995873687027,0.000155300037503619,0.0525234718267814,8.14364858974359,7.6233532051282,1.06825020048466
"ARHGEF12","ARHGEF12",3.87804241782604,0.000155625101708982,0.0525234718267814,5.43483743589744,4.93615435897436,1.10102663747061
