"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"16639","PDE12",3.28852069394878,0.00722366936574447,0.704091753813149,5,"PDE12",1,1,1,0.0000000000000940086591535631,0.0149352652000893,1,1,1,1,0.00291655895111203,0.000831635087784161,1,0.0466457014215546,1,1,1,1.16950914904834,1.04226279135803,1,1,1,1,0.960115987379549,1.133435138113,1,0.95152153618815,0.413720061603057
"16944","PIGG",-3.28739164379805,0.00723816176449492,-0.703969825985063,6,"PIGG",0.000328349990022202,0.0274650247069863,1,0.00000000000000000082755195248248,1,1,1,0.000000100541792372212,1,1,0.0235322580408867,0.00601415200304874,1,1.00711956401819,0.981371572219071,1,0.834340086834523,1,1,1,0.980675978228699,1,1,0.865842120262183,0.973710837993828,1,0.413720061603057
"14066","MITD1",-3.35964647825122,0.00724663461396118,-0.72817214384075,6,"MITD1",0.00000000000464432269032009,1,NA,0.00000000000000839899897999975,0.00155353298415558,1,1,0.0431647441760058,1,1,0.022476516639514,0.000240172569314915,1,0.972232948713632,1,NA,0.770275793286948,1.0555418347537,1,1,0.982669435038153,1,1,0.900514258999532,1.03205920592604,1,0.413720061603057
"22890","TMEM71",-3.35605088924719,0.00729064671688664,-0.727805738985587,5,"TMEM71",1,1,NA,0.00000481982600671646,1,1,1,0.0000000529086478279023,1,1,0.00583425519169978,0.00000172551309863643,0.0485867363896455,1,1,NA,0.902627393929498,1,1,1,0.949416699859194,1,1,0.80952418662971,1.03744870966804,1.0196896656661,0.413720061603057
"9653","JMY",-3.35305258160779,0.00732755841192669,-0.727499722140014,6,"JMY",1,1,NA,0.000000000382783203837386,0.0135859631200318,0.0471912158124771,1,0.00000000000835671163772459,1,1,0.0115383035281028,0.00771626638654174,1,1,1,NA,0.784939085029285,0.914419385290295,0.986342710695667,1,1.03166914550961,1,1,0.779111003157639,1.02693107050176,1,0.413720061603057
"84","ABCD4",-3.27680480192441,0.00737550339817018,-0.702823503038426,5,"ABCD4",1,1,1,0.000137104225937122,0.000534932748661044,1,1,0.00000139476735946817,1,1,0.0436924536673089,1,0.0196964360470571,1,1,1,0.937792632501478,0.915381161215192,1,1,0.989121507532166,1,1,0.896661367249603,1,0.974326564801981,0.413720061603057
"8432","HBP1",-3.27364231325464,0.00741704273645822,-0.702480008865124,7,"HBP1",0.0318008650471099,1,0.0286518089422335,0.000908148888266896,0.0303461505691837,1,1,1,1,1,0.00531280026739371,0.000000209943665201606,0.0403001265400088,0.993307981997067,1,1.16454798848965,0.866668847665693,0.904184662559756,1,1,1,1,1,0.848598018069654,1.02895697329202,0.928888470258515,0.413720061603057
"9052","IDI2",3.43736203764362,0.00742138182917627,0.753411583508919,4,"IDI2",NA,1,1,0.000000000459073763143314,1,NA,1,0.0256251013274083,1,1,0.0342208011796125,0.0315436633642397,1,NA,1,1,1.08250474792569,1,NA,1,1.00375636848962,1,1,1.13493052228079,0.978007860043155,1,0.413720061603057
"19079","RPGR",-3.26616291367858,0.00751623554048981,-0.701665675309745,7,"RPGR",0.000300266338349991,1,1,0.000166919511240151,1,0.0162911960785815,0.0148324405331494,0.00000871731673525087,1,1,0.0406805226979626,0.000373554100727349,1,0.99404812122937,1,1,0.877701688787903,1,1.02556418497999,1.22412847356643,1.01365076258213,1,1,0.871769868356899,1.06922018591846,1,0.413720061603057
"847","ANKRA2",-3.26497252001469,0.00753214686132093,-0.701535814724504,6,"ANKRA2",0.000000142033576330542,1,1,0.0000000016610362476525,1,1,0.0389413725640214,0.00000000000137078484351433,1,1,0.0246021589820082,0.000321162153866217,1,1.02210383609077,1,1,0.76920858275347,1,1,1.12852689627884,1.06025702920992,1,1,0.867476769120801,1.04577170524865,1,0.413720061603057
"21512","SRSF2",-3.26497081462957,0.00753216968082756,-0.701535628633117,6,"SRSF2",1,1,1,0.000000000000000025518065377893,0.043091830911927,1,1,0.000172950344355655,1,0.00390927477219162,0.000131727336418016,0.0164683034648185,1,1,1,1,0.80178364346767,1.02184865153818,1,1,0.994093389646569,1,0.98912134327923,0.810816375692569,0.984891257212517,1,0.413720061603057
"14471","MTAP",3.33088270547319,0.00760653483861077,0.725223458400677,4,"MTAP",1,1,1,0.000000001240315957665,0.0144047854319112,NA,1,1,1,0.0141847485295047,0.00115350277714646,1,1,1,1,1,1.16847322386007,1.08639764241315,NA,1,1,1,0.976560505351162,1.23460576762794,1,1,0.413720061603057
"6829","FCHSD2",-3.25783693153117,0.00762824581245584,-0.700755923018082,7,"FCHSD2",0.00575314571664312,1,0.0345865612678595,0.0000000000150998086416086,0.00662144056585077,1,1,0.0000370231728451801,1,1,0.000302240505895397,0.0226561874373565,1,0.993406172312493,1,1.10585800560278,0.888030549062756,0.928753431222865,1,1,0.976631110643589,1,1,0.731226479256404,1.02056463817506,1,0.413720061603057
"17193","PLGLB2",-3.93299002874885,0.00768627972128243,-0.848834258683728,5,"PLGLB2",NA,1,0.0362014571690543,0.00000207993361175322,0.000000149773075929581,NA,NA,NA,NA,1,0.0056304624213847,0.0166319672667483,1,NA,1,1.15429713116334,0.808346301281453,0.901836713752047,NA,NA,NA,NA,1,0.662585186012736,1.04230142454819,1,0.413720061603057
"6745","FBXL5",-3.25060520138054,0.00772691333258388,-0.699962951679614,4,"FBXL5",1,1,1,0.0000227910214858231,1,0.0145090210188558,1,0.000000316714796325081,1,1,1,0.0000000000941639413343614,1,1,1,1,0.942381427127694,1,1.01379293675397,1,0.97557360239096,1,1,1,1.02795990068226,1,0.413720061603057
"2121","BTN3A3",-3.24377105590572,0.00782134992987288,-0.699211189302841,6,"BTN3A3",1,0.0264108311092628,1,0.000000000000880514273928198,1,0.00680365238449158,1,1,1,1,0.0108122529720041,0.0373191721394033,0.00606141066868724,1,0.990831035979208,1,0.86270513418613,1,0.979481125793185,1,1,1,1,0.822999584231016,0.985728324514703,0.961609420665666,0.413720061603057
"2941","CCDC186",-3.24125165637219,0.00785645940099864,-0.698933466433725,9,"CCDC186",0.0317622098691731,1,1,0.0000000000595193132969144,0.0381516132052307,0.0414193040177267,1,0.000000000272015689205991,0.0491180142388212,1,0.00300737470870309,0.000124747998319212,0.0272106130742042,1.00411426612921,1,1,0.678462112972962,0.966255798141069,0.984755568123019,1,1.02407007988358,1.07147952799126,1,0.409180327868853,1.04088860443857,0.966609940237153,0.413720061603057
"13316","METTL25",-3.30940486027383,0.00788724335831692,-0.722995333090953,4,"METTL25",0.000230856053868301,1,NA,0.0000000729407701130478,1,1,1,0.000818412924976206,1,1,1,0.0000412333561116703,1,0.989310357794957,1,NA,0.924284510431687,1,1,1,0.981478932859855,1,1,1,1.03745307232598,1,0.413720061603057
"449","ADK",-3.23647945116924,0.00792340329085418,-0.698406540378373,5,"ADK",0.000729042057667461,0.0206773049299865,1,0.0000000149463544331146,0.00138592714182898,1,1,1,1,1,0.000301558915729523,1,1,0.988576545889986,0.984218215593998,1,0.765980188493783,0.873275585671866,1,1,1,1,1,0.593226047904192,1,1,0.413720061603057
"16951","PIGP",-3.2362836766456,0.00792616194778613,-0.698384899523452,5,"PIGP",0.00000101310532993773,0.0450832171795339,1,0.000000676923398151449,1,1,1,0.0000000124537180560871,1,1,1,0.00781257919426412,1,0.982940599863103,0.984060595446188,1,0.91701013192082,1,1,1,0.963424498693559,1,1,1,1.02084061503536,1,0.413720061603057
"15502","NT5DC1",-3.30481676949507,0.00794857806795726,-0.722516415298006,5,"NT5DC1",1,1,NA,0.00000000196673933722624,0.00147035024767756,1,1,0.000000000278812588225497,1,1,0.000237260357780724,0.000230270219917745,1,1,1,NA,0.858677226334804,0.920692489366246,1,1,1.01573005138663,1,1,0.788230092842757,1.0485423607965,1,0.413720061603057
"25295","ZNF654",-3.22775870853819,0.00804723940238019,-0.697440692025881,7,"ZNF654",0.0212716898868368,1,1,0.000000112092877533718,0.023636177144478,1,0.0498143486713234,0.0000000000000601466308860668,1,1,0.000721778242030943,0.0000000446802379425707,1,1.00539935053075,1,1,0.825149119018717,0.921729877120063,1,1.15832155806543,1.03888028835408,1,1,0.586589203582668,1.10151440744329,1,0.413720061603057
"15468","NSD1",-3.29683367146188,0.00805647059758976,-0.721680630966429,6,"NSD1",0.00329737175438462,1,1,0.000708427245118402,1,NA,1,0.00349842265620522,1,1,0.0230855424437188,0.0305757307979529,0.0404817758154223,1.0070142196535,1,1,0.903491363771598,1,NA,1,0.992024004902058,1,1,0.916233766233766,0.984845369424015,0.975433324323489,0.413720061603057
"5355","DNAJB14",-3.22608913339092,0.00807117122181809,-0.697255346871974,6,"DNAJB14",1,1,1,0.000000000658275620224863,0.000675059880958521,1,0.0327958100925295,0.00000000000000000000493628888577749,1,1,0.00461794977213578,0.000000745674685561565,1,1,1,1,0.72712843926667,1.08806467943227,1,1.19285118622817,1.05737344812089,1,1,0.747485827873077,1.06122704217013,1,0.413720061603057
"14237","MPRIP",-3.22557618459048,0.00807853839128011,-0.697198374600601,9,"MPRIP",0.0100470747193812,1,1,0.0000000000850643442661799,1,0.000400987465621806,1,0.000000628620436425249,0.0381447368159021,0.000441222681800528,0.00143339272891653,0.000143921851814266,0.0475128296062953,1.00881838620876,1,1,0.923500444389359,1,0.968354505206112,1,0.975140749053571,1.06147944065925,0.985893189955435,0.869214131218457,0.979343129721044,0.980031876397616,0.413720061603057
"2707","CAPRIN2",-3.22523197347894,0.00808348591756119,-0.697160136303007,4,"CAPRIN2",1,1,1,0.00000000000000155671028672565,0.0171714451361989,1,1,0.00741743991380807,1,1,0.00181846919572796,1,1,1,1,1,0.861713317744087,0.94526882680636,1,1,0.989404847941027,1,1,0.74414402080909,1,1,0.413720061603057
"25095","ZNF419",-3.22011257092403,0.00815743443561862,-0.696590720655993,4,"ZNF419",0.0275090620602478,1,1,0.0000000000019024814950959,1,1,1,0.0000105652953874709,1,1,0.00530824100719346,1,1,0.995529499387082,1,1,0.914124091559572,1,1,1,0.985073075863787,1,1,0.84463907331544,1,1,0.413720061603057
"17978","PSMD4",3.219414612206,0.0081675694110662,0.696512986689213,7,"PSMD4",0.00503697091928265,1,1,0.000000000000000072321779013892,0.000000984041392069403,1,0.00138278189927914,0.0000000000000274932766866974,1,1,0.00358025645175396,0.0000222922215550955,1,0.990295450400155,1,1,1.22058806868398,1.04473553563378,1,0.799957611896309,0.966234581570542,1,1,1.17051678470999,1.01343356628458,1,0.413720061603057
"7700","GLO1",-3.21827888081829,0.00818408859759034,-0.696386444096165,5,"GLO1",1,1,1,0.0000000000914569548118181,0.0254095353209883,1,1,0.0000000000514660662030402,1,1,0.000292290641302554,1,0.0323961115334587,1,1,1,0.911860944036752,0.964427633667158,1,1,0.97754764479481,1,1,0.801200300075019,1,0.983987728901553,0.413720061603057
"7893","GPBP1",-3.28484145079597,0.00822138615806737,-0.720419156556382,7,"GPBP1",0.0000000442773234668659,1,NA,0.00000101650422689095,1,0.0131943406311221,0.0337756749947031,0.000000000000029485592952364,1,1,0.010478265143713,0.00000266064416682499,1,0.969948069875983,1,NA,0.857633093276054,1,0.993707165603262,1.1353750471615,1.05428229921743,1,1,0.904884989818635,1.04717096958897,1,0.413720061603057
"526","AGFG1",3.21254772785981,0.00826796758536122,0.695746889994117,7,"AGFG1",1,1,0.046348511531812,0.000000000000259000501174106,0.0000000353613501224396,0.00518607246606275,1,0.00000000000274490812438611,1,1,0.000155851708378355,0.000204439055943115,1,1,1,1.15278399942517,1.29541792792074,1.24125990215159,1.01592113859308,1,1.07553672435377,1,1,1.31564489112228,1.02138430070694,1,0.413720061603057
"23054","TNRC6A",-3.27439887188391,0.00836781773834552,-0.719314834868471,9,"TNRC6A",0.0040188824835227,1,NA,0.000000000000000000631897351320994,0.00000497046107652965,0.0473199813997925,0.0168554506453484,0.0000946122547130167,1,0.00540041184105491,0.00182692138517696,0.0000000412911760352693,1,1.00815409503079,1,NA,0.718040971182672,0.911160717681027,0.990250540008225,1.25525017326841,1.00733359243969,1,0.969310555283466,0.650288428910757,0.970540940545663,1,0.413720061603057
"4190","COPS5",-3.20490479429069,0.00838118777337727,-0.694891413182841,6,"COPS5",0.000000000566139036435071,1,1,0.00120366490845256,0.00280254952041308,1,1,0.00648711616253177,1,1,0.0397461866754391,0.000000000047788027200374,1,0.96210325346307,1,1,0.954148720887822,1.0290458037142,1,1,0.987914563022566,1,1,0.899011113405145,1.05505419117707,1,0.413720061603057
"16566","PCGF3",-3.20453227482308,0.00838674625647247,-0.694849641337697,6,"PCGF3",1,1,0.0300178427654279,0.0000000000378028963774538,0.0123163487675596,1,1,0.00000000000000301291850553142,1,1,0.0236602752128968,0.00886059991477079,1,1,1,0.933685432162602,0.87371726610603,0.928516939424739,1,1,0.967862954496333,1,1,0.77040325564188,1.0271509203961,1,0.413720061603057
"22678","TMEM128",-3.26850649216542,0.00845162450560808,-0.718689288159482,5,"TMEM128",0.0240266509393208,1,NA,0.000000000210250289926895,1,1,1,0.000000000000860257304295652,1,1,0.0478131879600044,0.0000125087625666283,1,0.996891028754573,1,NA,0.793604842903811,1,1,1,1.03324259966428,1,1,0.884732462964216,1.04942764493245,1,0.413720061603057
"5195","DHX8",3.19883664801339,0.00847220038954143,0.694210095155188,4,"DHX8",1,1,1,0.00000607680271292189,0.0322712086088776,1,1,1,1,1,0.04117073615634,0.000954019565767309,1,1,1,1,1.06470224619673,1.07157956535345,1,1,1,1,1,1.11877167830551,0.981494815977619,1,0.413720061603057
"5357","DNAJB14",-3.19707560000357,0.00849880080211943,-0.694012018490718,6,"DNAJB14",1,1,1,0.000000000658275620224863,0.000675059880958521,1,0.0308811743464931,0.00000000000000000000493628888577749,1,1,0.00461794977213578,0.000000745674685561565,1,1,1,1,0.72712843926667,1.08806467943227,1,1.22544382453334,1.05737344812089,1,1,0.747485827873077,1.06122704217013,1,0.413720061603057
"22425","THAP11",3.19568735581511,0.00851982983448693,0.693855762363059,8,"THAP11",1,0.0190329216574016,1,0.00000474481418803845,1,0.00225286942198186,1,0.0470825299676951,1,0.00415236890935598,0.0058502595120837,0.0253654790601718,0.0336393108856577,1,0.988176950373596,1,1.10180505727465,1,0.989434487593013,1,0.990955172334992,1,0.985629267869569,1.10817338944199,0.990998708217891,0.974633514750928,0.413720061603057
"580","AIDA",-3.19194282933756,0.00857681554468739,-0.693433801789923,7,"AIDA",1,1,1,0.0000269521099299529,0.0263936345587174,0.0267438663508242,1,0.0000000000484642144875648,0.0239338888127252,1,0.0359915659008019,0.000619058707404658,1,1,1,1,0.890768303296816,1.01698709866769,0.993315916687702,1,1.04238778893771,1.05515974319483,1,0.884573927191377,1.03715819224377,1,0.413720061603057
"13109","MBIP",-3.1916421397757,0.00858140831305302,-0.693399886912076,6,"MBIP",0.00231259780308107,1,1,0.0000000212913152523906,0.0243366064042737,1,1,0.00000000003597144949033,1,1,0.0470284497233397,0.0000317524424229383,1,0.993852448845969,1,1,0.898263604724831,0.958753792169101,1,1,1.03986429094809,1,1,0.896619337390129,1.06012767244514,1,0.413720061603057
"16994","PIN4",-3.18959591629438,0.00861272896243958,-0.693168970234913,6,"PIN4",0.00339054520368813,1,1,0.00000000000929350758941857,1,1,1,0.000000514600219179917,1,0.0150778862433272,1,0.0107038770586422,0.0146727882958376,0.994347816922986,1,1,0.902092520114819,1,1,1,0.979690416219961,1,1.02411952418249,1,1.02128790245482,0.977929901859093,0.413720061603057
"8742","HNRNPH3",-3.18864289469497,0.00862735603974818,-0.693061348671873,8,"HNRNPH3",0.0432525157770204,1,1,0.000000000591257671504332,0.000132346951040711,1,0.0122561975667619,0.00000000000387342589770088,1,0.0240172940184646,0.000294545222292625,0.00016230880184795,1,0.989729625376709,1,1,0.81999661067471,0.950033760702532,1,1.30642982471525,1.01599380092384,1,0.991996796524307,0.756607177623467,1.03487215088433,1,0.413720061603057
"21518","SRSF7",-3.18749892061198,0.00864494718666452,-0.692932102252014,6,"SRSF7",1,1,1,0.0000000109241165299274,0.0000764271475669453,1,1,1,1,0.0121548808289099,0.0203374465184103,0.000043623963435802,0.0224835367404999,1,1,1,0.905922249352443,0.924034104237898,1,1,1,1,0.970963984941988,0.887661469933185,0.976860787029632,0.964386527667254,0.413720061603057
"8371","HABP4",3.25142328272654,0.00869950636684696,0.716865791995716,4,"HABP4",1,1,1,0.000000000120304665369221,1,NA,1,0.00829966586002454,1,1,0.000772420680099103,0.00799439170851328,1,1,1,1,1.14611671986042,1,NA,1,1.00789621517763,1,1,1.21321035406129,0.982885956582052,1,0.413720061603057
"846","ANKRA2",-3.18342914800869,0.00870782472269664,-0.692471756477279,6,"ANKRA2",0.000000142033576330542,1,1,0.0000000016610362476525,1,1,0.020113579678173,0.00000000000137078484351433,1,1,0.0246021589820082,0.000321162153866217,1,1.02210383609077,1,1,0.76920858275347,1,1,1.18077270507441,1.06025702920992,1,1,0.867476769120801,1.04577170524865,1,0.413720061603057
"23578","TTC39C",-3.24532879086657,0.0087897359184426,-0.716211670829963,9,"TTC39C",0.0038670363438943,0.0205232913249879,NA,0.000000000231282009888466,0.016154452077781,0.0209350030143058,1,0.000211609525701693,1,1,0.0190217398650293,0.0000094435584178822,0.0172355745983444,0.989946438136354,0.991144579643018,NA,0.92257932957082,0.907812236298274,0.985954000509616,1,0.969796346658884,1,1,0.781775215048681,1.07238436584304,0.966261814563421,0.413720061603057
"5003","DDX42",-3.17714237954652,0.00880586829842053,-0.691758972702661,4,"DDX42",0.00845724675275575,1,1,0.00000000087027926487761,1,1,1,1,1,1,0.016333688640786,0.0000403115026019249,1,0.995082829169475,1,1,0.908815131976056,1,1,1,1,1,1,0.893617751343932,0.984073135490544,1,0.413720061603057
"17759","PRMT9",-3.32282789190861,0.00890014017678781,-0.742243061709787,5,"PRMT9",0.029549563884861,1,NA,0.0000000000371118408719735,1,NA,1,0.014052261373745,1,1,0.0119961785690211,0.0265689487935108,1,0.996502236116495,1,NA,0.856631068419482,1,NA,1,1.01080966394441,1,1,0.865665385958784,1.02786858625489,1,0.413720061603057
"25041","ZNF326",-3.23776814448707,0.00890300902065871,-0.715397555848003,6,"ZNF326",1,1,NA,0.00000000960594706209039,0.0320830197837914,1,1,0.0000179291168968813,1,0.00237248286982768,0.016697817565787,0.00000534703597277015,1,1,1,NA,0.812180390089981,0.881205998659608,1,1,1.01693951623202,1,0.949604455569039,0.741193882585101,1.05895747614406,1,0.413720061603057
"5010","DDX51",3.16889611330929,0.00893617131339801,0.690820949167404,4,"DDX51",1,1,1,0.00000000000443996354410268,1,0.00528518694297081,1,0.000160394269571815,1,1,1,0.000155511334217218,1,1,1,1,1.13997251925467,1,0.982330816544995,1,1.05444375519052,1,1,1,0.96994742807863,1,0.413720061603057
"2454","C5orf15",-3.16566027749137,0.00898783509353947,-0.69045191281782,5,"C5orf15",1,1,1,0.00000900353038197114,1,0.0479572387248622,0.0149975632407147,0.0000809162922732638,1,1,1,0.000143763409887253,1,1,1,1,0.9087108499438,1,1.00921492816006,1.09643996499291,0.978425286657133,1,1,1,1.02965948170447,1,0.413720061603057
"24846","ZHX1",-3.22691303677918,0.00906826553615796,-0.714223584358107,4,"ZHX1",1,1,NA,0.00000870296717337544,1,1,1,0.0000000000360595310671452,1,1,0.00059490760451964,0.000000455059243280277,1,1,1,NA,0.841321864279017,1,1,1,1.02558872679521,1,1,0.783102213242722,1.08469189875986,1,0.413720061603057
"17134","PLCL1",-3.22315241054582,0.00912624814054257,-0.713815463979898,5,"PLCL1",1,1,1,0.000016142682680953,1,NA,0.0156558432191645,0.0464555711285442,1,1,0.0248898361184648,0.0212258252703733,1,1,1,1,0.848417511126823,1,NA,1.067555732622,1.00462307027225,1,1,0.705480259281084,1.05439114638384,1,0.413720061603057
"8738","HNRNPDL",-3.15542172035898,0.00915330968296697,-0.689280679026822,9,"HNRNPDL",0.000151440086367104,0.00652995490403259,1,0.0000000000000561790312401216,0.00138881868168451,0.00519981852569337,1,0.00000210387340504427,1,0.0362174202101518,0.00612672766261214,0.0420091196281138,1,0.982809229025319,0.980243392397502,1,0.813311809752459,0.956162274617218,0.98631981851811,1,1.03384416392035,1,0.990432996053615,0.805957793069289,0.988621173161607,1,0.413720061603057
"19310","RSL24D1",-3.15489223747188,0.00916195066944989,-0.689219961701384,5,"RSL24D1",0.000150260236511038,1,1,0.0477634323814216,1,1,1,0.00481386588363079,1,1,0.00018065351301216,0.00000000501310783254984,1,0.960746385759377,1,1,0.902632393689323,1,1,1,0.992215897919095,1,1,0.818431019602357,1.20917661322402,1,0.413720061603057
"14978","NDUFS4",-3.15437297029881,0.00917043297154581,-0.689160401735469,5,"NDUFS4",0.0000000000131030879433373,1,1,0.00000511271504139122,1,1,1,0.00112821388291582,1,1,1,0.00000176639736795011,0.0110503593175095,0.938252997123545,1,1,0.885867977347837,1,1,1,0.991007737462066,1,1,1,1.09227171770704,0.974500371108827,0.413720061603057
"19930","SFXN4",3.21941914164953,0.00918418521237775,0.713409591947752,6,"SFXN4",1,0.00443442827261166,NA,0.00000000000000649126232184626,0.000115855590899432,1,1,0.000000641692030425669,1,1,0.000893160623710116,0.00000108545637165403,1,1,0.9669631799343,NA,1.16669766068425,1.07621326952522,1,1,0.976208676483897,1,1,1.26053550640279,0.965642926466274,1,0.413720061603057
"3996","CMTM6",-3.15296426625912,0.00919348446918022,-0.688998752951101,6,"CMTM6",1,1,1,0.0000000343696948887848,1,0.0416904927295892,0.00772952053346266,1,1,1,0.00165712577765864,0.0000000672375937806901,0.00335893688279264,1,1,1,0.884469961994911,1,1.01137599609374,1.19925413998709,1,1,1,0.785451438779077,1.03384952201494,1.01923309707247,0.413720061603057
"25294","ZNF654",-3.1503193770192,0.00923692323870253,-0.688694973930991,7,"ZNF654",0.0212716898868368,1,1,0.000000112092877533718,0.023636177144478,1,0.0462698755153308,0.0000000000000601466308860668,1,1,0.000721778242030943,0.0000000446802379425707,1,1.00539935053075,1,1,0.825149119018717,0.921729877120063,1,1.29019094390327,1.03888028835408,1,1,0.586589203582668,1.10151440744329,1,0.413720061603057
"20045","SHPK",3.215465099053,0.0092459600395423,0.712978933583929,4,"SHPK",0.0101550351820994,1,1,0.0167433963711368,1,NA,1,0.00000000939599371375731,1,1,1,0.0373149960653074,1,1.00632536422312,1,1,1.02127828975235,1,NA,1,1.02037501058299,1,1,1,0.984454883344227,1,0.413720061603057
"17333","POLB",-3.14852160304522,0.00926656799076204,-0.688488283155425,4,"POLB",0.000018922896019662,1,1,0.0000116933840247856,1,1,1,0.0237485805409617,1,1,1,0.0000000000000101541900793178,1,0.982271053900858,1,1,0.923024691770398,1,1,1,0.992365746754265,1,1,1,1.05590914661468,1,0.413720061603057
"1529","ATP2A3",-3.14718971664879,0.0092885925694654,-0.68833504739476,9,"ATP2A3",0.00234498118424977,1,0.0247716119903268,0.000000000000000429079073772177,1,0.00157354095171765,0.0448450444246953,0.00837492918232815,1,1,0.0203528103043695,0.0000000169091053073,0.0177970471973934,1.0102806484939,1,1.09505912157063,0.787083224803576,1,0.982562176923499,1.15595908367424,0.985792089875461,1,1,0.643292870786863,0.97040291021662,1.06954099714887,0.413720061603057
"2453","C5orf15",-3.14575760351818,0.00931233373692171,-0.688170177504648,4,"C5orf15",1,1,1,0.00000900353038197114,1,0.0479572387248622,1,0.0000809162922732638,1,1,1,0.000143763409887253,1,1,1,1,0.9087108499438,1,1.00921492816006,1,0.978425286657133,1,1,1,1.02965948170447,1,0.413720061603057
"3329","CDH15",3.2087673017547,0.00935157517866637,0.712247591315867,4,"CDH15",1,1,1,0.000000000000000959558276356923,1,NA,1,0.0000291915795955028,1,1,0.00909266281923324,0.0108203545486502,1,1,1,1,1.24264840778336,1,NA,1,0.990016031272846,1,1,1.09353778751369,0.975843093626276,1,0.413720061603057
"6371","FAHD1",3.2071830237862,0.00937673750591782,0.712074261667005,6,"FAHD1",1,1,NA,0.0000000229785036417591,0.0102290398945149,1,1,0.0000883457633068324,1,0.0173549458601096,0.00868821137701736,0.010569309905042,1,1,1,NA,1.1575197610625,1.03708005131286,1,1,1.02426907011885,1,1.03018041876938,1.20672268907563,1.02804399085496,1,0.413720061603057
"5457","DOK1",3.20501666777353,0.0094112571054599,0.711837038228414,5,"DOK1",1,1,1,0.000000000000577531475162821,0.0161967215409732,1,1,NA,1,1,0.00435930832869707,0.000236214359383101,0.0177998220847916,1,1,1,1.07714074871767,1.07693096646017,1,1,NA,1,1,1.20075805432723,1.01770997509373,1.0507449221643,0.413720061603057
"23897","UFL1",-3.13958190764532,0.00941541912912955,-0.687457987058396,5,"UFL1",1,1,1,0.00000000049538272699859,1,1,1,0.000000599653969863825,1,0.0352382740140104,0.00365885934635481,0.0132792402340549,1,1,1,1,0.668441809472972,1,1,1,1.01238315795029,1,1.04084138679555,0.464338921795,1.03906383501897,1,0.413720061603057
"15577","NUMB",-3.13250433628336,0.00953498154214023,-0.686639344790121,6,"NUMB",1,1,1,0.00000000204892840117239,1,0.0426152382810779,0.00938418067763572,1,1,1,0.0311442810720332,0.0143121845276248,0.00287852241393508,1,1,1,0.855176362472224,1,1.01656392437125,1.12953058522568,1,1,1,0.764342658356284,1.02356957299895,1.07535208807975,0.413720061603057
"2084","BTAF1",-3.13037947530651,0.00957117645146357,-0.686393057175655,5,"BTAF1",0.00285809352203248,1,1,0.0000000163229812567171,0.0260252861665588,1,1,0.026358707117388,1,1,1,0.014319423691523,1,0.98355213952056,1,1,0.85316130457885,0.968241774391898,1,1,0.989949213424568,1,1,1,1.03019141421742,1,0.413720061603057
"17977","PSMD4",3.12948711544353,0.00958641838559262,0.686289555378498,6,"PSMD4",0.00503697091928265,1,1,0.000000000000000072321779013892,0.000000984041392069403,1,1,0.0000000000000274932766866974,1,1,0.00358025645175396,0.0000222922215550955,1,0.990295450400155,1,1,1.22058806868398,1.04473553563378,1,1,0.966234581570542,1,1,1.17051678470999,1.01343356628458,1,0.413720061603057
"21902","SYNJ2BP",-3.12902475091708,0.0095943254597471,-0.686235910880076,5,"SYNJ2BP",1,1,1,0.0000000000171234231610327,0.00471082933268628,1,1,0.000194439285650253,1,1,0.0190371612759786,0.00959887442551619,1,1,1,1,0.852372241063086,0.942773749081406,1,1,1.02062335834717,1,1,0.854111139049535,0.977965668973673,1,0.413720061603057
"2817","CBL",3.12418352962408,0.00967751475714533,0.685673549271946,7,"CBL",0.000128178684605539,1,1,0.000000000463974296745394,0.00654020693241855,1,1,0.00000000000000000674323939571638,1,1,0.00166203748419658,0.0000076492243125401,0.0105276329984252,1.01422426111252,1,1,1.08067627569246,1.07083416207976,1,1,1.05383162703089,1,1,1.30018128041217,0.967823499024522,1.04561832054469,0.413720061603057
"11576","LMO4",3.12389486860823,0.00968249798717502,0.685639979244762,6,"LMO4",0.000295447471314863,1,0.0313293714187584,0.00000000000000631052948946861,1,1,1,0.000000000120200847047199,1,0.0128124640404905,0.00494944100462524,1,1,1.00963307465852,1,0.894846038719463,1.16697343853294,1,1,1,1.02718598762673,1,0.970078778354888,1.35171505044266,1,1,0.413720061603057
"10355","LACTB2",-3.12347394728898,0.00968976911830495,-0.685591020075197,5,"LACTB2",0.0134066226954747,1,1,0.000000000675887503978044,0.00207614678356593,1,1,1,1,1,0.00208026372219552,0.000178634489276926,1,0.995227351769226,1,1,0.780434316516411,1.08343868003452,1,1,1,1,1,0.747628131756327,1.05637687864161,1,0.413720061603057
