"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"21979","TAF15",-1.33363935379575,0.209279104240903,-0.373075618521723,7,"TAF15",0.00211957491540856,1,1,0.000000192194803746183,0.028463644058459,1,1,0.00227454490071108,1,0.00380667820205984,1,0.00129974749816933,0.0385077406673568,0.993139886430583,1,1,0.895335994128592,0.793288720275773,1,1,0.977814568977579,1,0.953774837869676,1,0.975199262177831,0.967978334649893,0.546934111923805
"23371","TRIM8",1.33362495687132,0.20928367317118,0.37307215164192,8,"TRIM8",0.0112821857854303,1,1,0.00000000000000000269016135022002,1,0.00839038315148533,0.000463867385974568,0.00000000000000131119732260455,1,1,0.00356809752396201,0.000458481888335031,0.0207187187095411,1.00811908611803,1,1,1.17692209681609,1,1.00929023340398,1.19433741643332,0.973512533524968,1,1,1.15351001939237,0.983235508498831,1.01602399686371,0.546934111923805
"23235","TRAPPC12",-1.33343501128057,0.209343960992851,-0.373026409955879,5,"TRAPPC12",0.0145129091422266,1,1,0.000030239264188443,0.0395809556856431,1,1,0.0000110710778412433,1,1,1,0.000848515563931624,1,1.00748705997973,1,1,0.948549510774792,1.03835023297758,1,1,0.963237513778615,1,1,1,0.985620511346824,1,0.546971847272168
"12507","LONRF1",-1.33293651775635,0.209502248665336,-0.372906352462695,5,"LONRF1",1,1,1,0.0000000785171271794421,0.00167444485937839,1,1,0.0351436431375766,1,1,0.00000603133752751982,0.00000247837971259125,1,1,1,1,1.07292110322238,0.540061551412075,1,1,0.983543935017719,1,1,0.433558863328823,1.05631950184822,1,0.547265563078051
"21199","SOX6",1.35131892299678,0.209579527612804,0.410697998855832,5,"SOX6",1,1,NA,0.000000000000226211138317013,1,NA,1,0.0126577731306206,1,0.00000654319951037441,1,0.00198286928043894,0.0195293448780692,1,1,NA,1.20099708816411,1,NA,1,0.995994866477679,1,1.14386678997724,1,0.965426850014424,0.963205092777963,0.547347584155157
"24822","ZFP82",-1.35106222354062,0.20965864194179,-0.410633138023796,5,"ZFP82",0.0000125572645797336,1,NA,0.0000210847662136503,0.0237261224194517,NA,0.00355129003649669,1,1,1,1,0.0420721905676017,1,0.990126685352346,1,NA,0.919075719707904,1.04940031975488,NA,1.48033109365798,1,1,1,1,0.981021361826465,1,0.54743436164709
"14181","MON1B",1.33211663129504,0.209762803824569,0.372708849752148,6,"MON1B",0.000232722167624653,1,1,0.000000000000617630419749515,1,1,0.0198718269654845,0.00131206976536078,1,0.0189109676591099,0.0000000915206992569558,1,1,1.01133775356085,1,1,0.927539223865349,1,1,0.879336505747432,0.988507646606613,1,0.983299078146796,1.45749813726302,1,1,0.547490599118883
"21415","SPRY1",-1.34009011701957,0.209869187417622,-0.390184074713234,4,"SPRY1",1,1,1,0.00000000000860729977970782,1,NA,0.00207412575154748,0.0000045156598877496,1,1,0.0122519359256607,1,1,1,1,1,1.08611136261376,1,NA,1.90258191477896,1.02604235194196,1,1,0.575812466702184,1,1,0.547490599118883
"21593","ST6GALNAC3",-1.35030162296142,0.209893206581477,-0.410440918754023,6,"ST6GALNAC3",1,1,NA,0.0169168579165457,0.00916606797332224,NA,0.00131890956751054,0.00543912034969888,1,1,1,0.00000105022237834519,0.0384213818824404,1,1,NA,0.951664611728308,1.15862435685084,NA,1.58282533862793,1.00677915156334,1,1,1,1.07706141624735,1.06384926687305,0.547490599118883
"9884","KHK",1.33971318416093,0.209987480066098,0.39009102854369,4,"KHK",1,1,1,0.000000233187219124772,0.0000000150075848353514,NA,1,0.0140275754991096,1,1,0.000123936194762063,1,1,1,1,1,1.05800485183695,0.832398826383328,NA,1,0.99397881322601,1,1,1.40145214521452,1,1,0.547490599118883
"22660","TMEM108",1.3499045918256,0.210015737045563,0.410340559153,4,"TMEM108",1,1,NA,0.0000668551024683631,1,NA,1,1,1,0.0385392552468532,1,0.0257445662278102,0.0105362803016318,1,1,NA,1.03582957247514,1,NA,1,1,1,1.02116085146303,1,0.976677505599229,0.96829348664334,0.547490599118883
"6825","FCGRT",1.33131597784453,0.2100175049633,0.372515931192248,6,"FCGRT",0.000219891888629225,1,1,0.00566433489375226,0.00000010725399745904,1,1,0.00000058020553041596,1,1,0.0000226152242819691,1,0.0127467882955038,1.01252678304871,1,1,0.974948700544147,0.919999741629038,1,1,0.985923035245211,1,1,1.74243192370435,1,1.03602290113023,0.547490599118883
"22642","TMED4",1.33940442851617,0.210084418209807,0.390014803067797,8,"TMED4",1,1,NA,0.0000106032471382083,0.0410939949241761,1,0.0418347066080743,0.011619335159969,1,0.00575482926805099,0.0225058679621466,0.0131515052928049,0.0148060135794224,1,1,NA,1.0884934415909,1.0478877933247,1,1.14161018684873,1.01131680893957,1,0.993017095126848,1.19880597014925,0.991416039794485,0.980281762299939,0.547490599118883
"13243","MED31",-1.33107857198754,0.210093076750769,-0.37245871863585,4,"MED31",1,1,1,0.0000000000297244905966467,0.000000361177714457571,1,1,0.0156678327032853,1,1,1,0.000000000218197927639188,1,1,1,1,0.880180740618052,1.12971981974546,1,1,0.989842141954663,1,1,1,1.04036406376341,1,0.547490599118883
"1354","ART1",1.33928743535128,0.21012115961615,0.389985917744918,5,"ART1",1,1,1,0.000388675988723315,1,NA,1,0.00718180467537413,1,0.0257904874057205,1,0.0261214968099029,0.00360518011744575,1,1,1,1.04116792647515,1,NA,1,0.988410168893061,1,1.02177966456006,1,0.980144445911019,1.05020373403954,0.547490599118883
"427","ADGRG7",1.34950506434839,0.210139099192403,0.41023955348645,5,"ADGRG7",0.0440942887960527,1,NA,0.00136025807430157,0.000455604532601897,NA,0.0465263759515595,1,0.00481010435506212,1,1,1,1,0.997530041704953,1,NA,1.06114931136697,0.806393522467995,NA,0.456613762182947,1,0.931339176494174,1,1,1,1,0.547490599118883
"16807","PGAP6",1.33015199443439,0.210388242615743,0.372235381615429,5,"PGAP6",0.000000708670986793474,1,1,0.00000119526443422976,1,1,1,0.00000000125818266075185,1,1,0.0000852995254534307,0.0198379180356554,1,1.02237372442915,1,1,0.973683238988902,1,1,1,0.976001103986712,1,1,1.38473677050741,0.984088186194747,1,0.547989658663407
"15604","NUP93",1.32983935315252,0.210487913214013,0.372160009732281,5,"NUP93",1,1,1,0.00106765170198241,0.000000357445481011416,1,1,1,1,0.00160456111076627,0.000000730473242052677,0.0000000882467341293002,1,1,1,1,0.96054833569963,1.28157016228989,1,1,1,1,0.980425673962751,1.34108167037967,0.970756722238961,1,0.547989658663407
"23245","TRAPPC6A",1.32941531805487,0.210623158604793,0.372057771147467,4,"TRAPPC6A",1,1,1,1,0.0300902078167578,0.04140480672203,1,0.000000000000625463168754066,1,1,0.0000014044364234204,1,1,1,1,1,1,0.957434986012797,0.990913346831229,1,0.965698713497768,1,1,1.46865321674564,1,1,0.547989658663407
"1100","APRT",1.32939050562209,0.210631074714509,0.372051788232639,6,"APRT",1,0.00605265671244514,1,0.00019109364013706,0.000100548460140304,1,1,0.0000000000191316281940969,1,1,0.000651745508225149,0.0101599982819292,1,1,0.987056312067462,1,0.971821845631254,1.0607500162278,1,1,0.969197646141673,1,1,1.36628605530137,0.986549526852636,1,0.547989658663407
"12984","MAP4K1",-1.32914353217358,0.210709882017328,-0.371992234063032,6,"MAP4K1",1,1,1,0.00012602709461395,1,0.0229381130240341,0.00546999519760396,0.00000000000857376571535478,1,1,1,0.0000573673625090799,0.018526700889412,1,1,1,0.955498075509939,1,0.985285489755143,1.37040431044664,0.949534678656378,1,1,1,0.970505757794787,0.972561518716888,0.547989658663407
"2739","CARS1",1.32913273324251,0.210713328426991,0.371989629948027,6,"CARS1",1,1,1,0.0000272065089794085,0.013670330517249,1,1,0.0000000000000972333990997521,1,1,0.000944574612515921,0.000186691010459349,0.0235960967911395,1,1,1,0.939815323285345,1.14482819503548,1,1,1.02370146378889,1,1,1.36809167912307,0.990867425064063,1.05267750157932,0.547989658663407
"23830","UBE3D",-1.34739895324433,0.210790420086796,-0.409706852036714,5,"UBE3D",1,1,NA,0.000315064956879327,0.0060578525419168,NA,1,1,1,0.0374723241381099,0.0169161392146395,0.00641774610318099,1,1,1,NA,0.902432628540175,1.11223551498822,NA,1,1,1,0.970017316805203,0.774555873925502,0.954007503759203,1,0.547989658663407
"19352","RTN2",1.3287048422237,0.210849924529597,0.371886438831235,6,"RTN2",0.000000000332672236613477,1,1,0.000472219394233727,0.0469164631363674,1,0.0000923131792693607,0.00192392973059042,1,0.0117493134345956,1,1,1,0.961161064375526,1,1,1.06391595000513,1.05621789970083,1,0.667425392999811,0.986931356225125,1,1.02942044573,1,1,1,0.547989658663407
"22118","TBC1D8",1.32867563414116,0.210859251318867,0.371879394444592,5,"TBC1D8",1,1,1,0.000476394847207538,1,0.0141463016046631,0.00567541445836566,0.00343096181602486,1,1,0.0177441458142172,1,1,1,1,1,0.933444976016532,1,1.02495304742118,0.753626023055854,0.984758186225858,1,1,1.282434940405,1,1,0.547989658663407
"21687","STK31",1.34692535239663,0.210937118070429,0.40958700577857,4,"STK31",0.0457749359514237,1,NA,0.000455014531524732,1,NA,1,0.0241403856600798,1,1,0.0192319084298535,1,1,0.997803350131512,1,NA,1.05281507737796,1,NA,1,1.00334625209319,1,1,0.98208516886931,1,1,0.547989658663407
"22779","TMEM208",1.32833286045364,0.210968731997284,0.371796719705093,5,"TMEM208",0.00107147786685634,1,1,1,0.000283222078194346,1,1,0.00000000738687591564425,1,1,0.000206506406305326,0.000000208571497878639,1,0.993120430278847,1,1,1,1.03991629950713,1,1,0.976128633382552,1,1,1.36211453744493,1.02970409738713,1,0.547989658663407
"1302","ARMCX2",-1.33636759046307,0.211039870056287,-0.389264642404963,4,"ARMCX2",1,1,1,0.00000144901298870478,0.00000577650577161498,NA,1,1,1,1,0.0254089564802165,0.0188334932785459,1,1,1,1,0.843246503539725,1.24364198573105,NA,1,1,1,1,0.735966487133453,0.966708779505081,1,0.547989658663407
"14771","NAIP",1.3280057522121,0.211073252897374,0.371717815116851,6,"NAIP",0.00720794504320639,1,1,0.00000252036584241385,1,1,1,0.0437359583563986,1,0.0154833522256178,0.0000402508270088227,1,0.00492025692450669,1.01207227928215,1,1,0.909448988511527,1,1,1,1.00363568848073,1,1.03640783961493,2.31193111931119,1,1.07856203602579,0.547989658663407
"17159","PLEKHA6",1.33618373005727,0.211097832655101,0.38921920025565,5,"PLEKHA6",1,1,1,0.00000229134902362654,1,NA,1,0.0307385750624753,0.0436125028301418,0.0337519131532995,0.0444177644900562,1,1,1,1,1,1.1339146763141,1,NA,1,1.00319268973294,0.968390900744603,1.01872359144124,0.938310412573674,1,1,0.547989658663407
"1836","BCL7A",-1.3360905457612,0.211127214386997,-0.389196168139547,6,"BCL7A",1,1,1,0.00288261720209268,1,NA,0.000109889895926688,0.00688637459164552,0.0421145791279885,1,0.000955023936705491,0.0190988432348548,1,1,1,1,1.03994299641298,1,NA,1.42434607626294,1.00615183047696,0.96185744769555,1,0.668736141906874,0.968094116776117,1,0.547989658663407
"5468","DOP1B",-1.32758460188368,0.211207885941367,-0.371616213965023,4,"DOP1B",1,1,1,0.000426587340118347,1,1,1,0.00334713880154954,1,0.0028979853967216,1,1,0.0326795208529577,1,1,1,0.92843820827797,1,1,1,0.990475457278889,1,0.973626076057544,1,1,1.05727822074932,0.547989658663407
"7683","GLE1",1.32741466838305,0.211262230209783,0.3715752142774,5,"GLE1",0.0108681210132785,1,1,0.00000000100477120417361,1,1,1,1,1,0.0244390035142917,0.00000107487085832954,1,0.0183678848393385,1.00493830584075,1,1,0.934097405347757,1,1,1,1,1,0.969068762984009,1.88004944375773,1,1.04551709277369,0.547989658663407
"20409","SLC36A1",1.33563891203139,0.211269666391542,0.38908452868222,4,"SLC36A1",1,1,1,0.00540964391291253,0.0000576790228627912,NA,1,0.0272429617828698,1,1,0.00020615546933825,1,1,1,1,1,0.961856340164837,1.18910106691724,NA,1,1.00688794375091,1,1,1.48152593227604,1,1,0.547989658663407
"8555","HEXA",-1.32720046736286,0.211330747533403,-0.371523531111732,6,"HEXA",1,1,1,0.000000263637397865581,0.000000000010271404435047,1,1,0.0229132954760825,1,0.00446857142638997,0.00031834139696712,0.0000198580106675743,1,1,1,1,0.935596653647908,1.1567643456831,1,1,0.994367318506819,1,1.04098683878069,0.742768500775618,0.967950816690754,1,0.547989658663407
"4890","DCAF4",-1.33536073618906,0.211357447123005,-0.389015757791781,7,"DCAF4",1,0.0315029167086312,1,1,0.00948322726488671,NA,0.00153454138145995,0.00563596012874954,1,0.0244879064962053,0.00333003146951189,0.0242983871315158,1,1,0.978343508974279,1,1,1.12201361497288,NA,1.31686536984426,0.991851331915389,1,0.973641879850465,0.770285714285714,0.980571440742163,1,0.547989658663407
"19105","RPL18A",1.32707808715712,0.211369901994341,0.37149400124039,5,"RPL18A",0.00193292359842596,0.0075358157907355,1,1,0.0119229023706975,0.0001691102497897,1,0.0000000000211442182497502,1,1,1,1,1,1.00725994704227,0.992408622232848,1,1,1.02185830754096,0.993468800836571,1,1.0269007207911,1,1,1,1,1,0.547989658663407
"2975","CCDC58",-1.34549776232676,0.211379838291046,-0.409225621075464,6,"CCDC58",0.00000353965463722685,1,NA,0.0311521346004638,1,NA,0.0252430274807122,0.00000168171197509301,1,1,1,0.023499579167335,0.0382387891408537,0.987604904251873,1,NA,0.956159207056264,1,NA,1.48110419581654,1.02518121418255,1,1,1,1.03092952805371,0.923980776966377,0.547989658663407
"4171","COMMD9",1.326972708412,0.211403621780493,0.371468572852471,4,"COMMD9",1,1,1,0.0148114076462699,0.000412028451710196,1,1,0.0000000000000400462136584011,1,1,0.000145494008181124,1,1,1,1,1,0.976963881611931,1.10365961994337,1,1,0.969842650482844,1,1,1.36995010691376,1,1,0.547989658663407
"514","AGAP3",1.33503689526814,0.211459676207813,0.388935689344598,6,"AGAP3",0.00084538209954722,1,NA,0.0000120513411600135,0.011229002911955,1,1,0.000000000128885551260445,1,1,0.0112913216333762,0.0439602107753251,1,1.00913841786021,1,NA,1.05133452612833,0.885981033460129,1,1,0.968433014017463,1,1,1.2046783625731,0.989026365360614,1,0.547989658663407
"7543","GDI1",-1.32671293685097,0.211486764138256,-0.37140588518001,6,"GDI1",0.00288605239515569,1,1,0.000000000359564384568847,0.0013418898560087,1,1,0.0377402116683738,1,1,0.00264062078082477,1,0.00230829627664504,1.01090508442445,1,1,0.950752642830716,1.09908546055686,1,1,1.00677690192202,1,1,0.850032189828014,1,1.02306509706341,0.547989658663407
"18005","PSRC1",-1.32624189630212,0.21163759389185,-0.371292201445077,5,"PSRC1",0.00255071592922658,1,1,0.000000623529108794512,1,1,0.00428513682830273,0.0000000731300173703663,1,1,1,0.0248585983386538,1,1.00452463613284,1,1,0.933189498074822,1,1,1.63386388148779,1.01512265132308,1,1,1,1.02255334389137,1,0.547989658663407
"16173","OS9",-1.32609544523787,0.211684506385331,-0.371256852668574,6,"OS9",0.0103781754308,1,1,0.0000000100788897248843,0.0000903651074344156,1,1,0.00502674987929022,1,1,1,0.0000789848517506433,0.0209022017445265,1.00889197522608,1,1,0.944859796288861,0.948190770125786,1,1,0.992295272835392,1,1,1,0.983556150261078,1.02944774928902,0.547989658663407
"23069","TOE1",-1.3260817089039,0.21168890696828,-0.371253537057801,5,"TOE1",1,1,1,0.00029081626188008,0.00623666286771652,1,0.0387142787155598,1,1,1,0.000676512890711304,0.00000573403194386847,1,1,1,1,1.02676290486459,1.09911197860409,1,1.27854131574675,1,1,1,0.788330551950059,0.982544486223166,1,0.547989658663407
"2629","CALCA",1.33419954863181,0.211724198508952,0.388728617684347,4,"CALCA",1,1,1,0.000000000000217323630890845,1,NA,1,1,1,1,0.0410713739958804,0.046453620187209,0.00272601708448562,1,1,1,1.11372310677547,1,NA,1,1,1,1,0.962123039806996,0.977151662265015,0.944415593695151,0.547989658663407
"23943","ULK2",1.32588136745257,0.211753097084958,0.371205177979913,7,"ULK2",0.00388170954787322,1,1,0.00000104183335957425,0.00941193426523516,1,0.00654280863741272,1,1,0.00331157424291944,0.000181006673505126,0.00467423176690769,1,1.00511730191283,1,1,0.879590798371635,1.11274428259674,1,0.741572646602243,1,1,0.963253934306043,1.56483914816493,1.04045623617081,1,0.547989658663407
"3176","CD247",-1.32587009698892,0.211756708658299,-0.371202457388614,6,"CD247",1,1,1,0.000000791943193504612,0.0285016742182983,0.00805783505219501,1,1,1,0.0333783268001249,1,0.0000346575754754513,0.00245832543867323,1,1,1,0.931371925187395,0.9075038552838,0.978387220768585,1,1,1,0.988464325806733,1,0.970563133015796,0.955908680490691,0.547989658663407
"15241","NME4",1.32573336022984,0.211800529429754,0.371169449569963,5,"NME4",1,1,1,0.00000000000182361755361424,0.0296932192336645,1,0.0000000000883256290379355,0.0000888827539916508,1,0.0439764958803769,1,1,1,1,1,1,1.11249700064187,0.947199264036746,1,0.31636651108716,0.968102896398109,1,1.01636598247251,1,1,1,0.547989658663407
"19121","RPL23AP7",-1.33367877931495,0.21188885157517,-0.38859980430252,7,"RPL23AP7",0.00213775194183609,1,1,1,0.00493486021017773,NA,1,0.0157594420496718,0.0233628996132129,0.0152126519095848,0.0457919481535399,0.0000149475119581986,1,0.993742638855738,1,1,1,1.16289196731391,NA,1,1.00791383172677,1.03512500305989,1.02624990520815,0.553012563889518,1.04666605380431,1,0.54800549815365
"20096","SIRPA",1.32534013044353,0.211926591561823,0.37107451730887,7,"SIRPA",0.00669467707961066,1,1,0.000203392744551125,0.000398045151798601,0.0258098104926728,1,0.00004835141388382,1,1,0.00621235640353177,1,0.00775938801689934,1.01167516811052,1,1,0.942678860952049,1.14339951159166,1.01871499946949,1,0.98293915390581,1,1,1.53227238280827,1,1.06128797903234,0.54800549815365
"15663","OAZ1",1.32523975255882,0.211958780741999,0.371050282540856,6,"OAZ1",1,1,1,0.000000799034054242758,0.0289653237771775,1,1,0.000000000000000117961685495118,1,0.00321876952753242,0.00909801899122072,1,0.048812508489177,1,1,1,0.944189545665279,1.03166659474839,1,1,1.1250759963617,1,1.0044681802065,1.2095306035696,1,1.00852470552466,0.54800549815365
"4170","COMMD8",-1.32514118974913,0.211990391783663,-0.371026485258335,5,"COMMD8",0.00000483945188573045,1,1,0.0154784870189358,0.000126175440482928,1,1,0.0000000000000127478869069435,1,1,1,0.000000000126204998789452,1,0.969550692408374,1,1,0.890712671956863,1.15293770614294,1,1,1.04023430480589,1,1,1,1.16281528239322,1,0.54800549815365
"20296","SLC25A39",1.33310167463574,0.212071441142071,0.38845702963096,5,"SLC25A39",1,1,NA,0.000739709514925367,1,1,1,0.0373437768593887,1,0.00504257565890971,1,0.00562023148237996,0.0232129043471788,1,1,NA,1.02647002251673,1,1,1,1.02511155293059,1,1.02369860197882,1,0.977632643953373,1.06437648714066,0.548019577671154
"14811","NAT9",-1.32483782628222,0.212087710822106,-0.370953235740657,6,"NAT9",0.0014079017745747,1,1,1,0.02843647026153,0.0184578232439522,1,0.00000000030940455879289,1,1,0.00254192117992521,0.00119926966191353,1,1.00710948772438,1,1,1,1.06631533100388,0.98709579718206,1,0.969334649718275,1,1,0.714800216400031,0.986277864821131,1,0.548019577671154
"20678","SMG7",-1.32404135296008,0.212343394747664,-0.370760887979065,4,"SMG7",0.00365149292199001,1,1,0.0000000000104698772952139,1,1,1,0.0189680727249077,1,1,1,0.0285088985568297,1,1.00841188546904,1,1,0.925730416915365,1,1,1,1.01284688053115,1,1,1,0.975851153372418,1,0.548281104353155
"9794","KCNK6",1.33218668120421,0.212361204028108,0.388230604529402,6,"KCNK6",0.00453428785842811,1,NA,0.000000175402852584203,1,0.0384448222944657,0.0452570865779492,0.000540384441572654,1,1,0.00000442508669987677,1,1,1.0083891800699,1,NA,0.933886752950571,1,1.01290359578229,0.908423518048975,1.01341503723772,1,1,1.76518633331087,1,1,0.548281104353155
"1587","ATP6V1B2",1.32394096165888,0.212375640381696,0.370736640161774,4,"ATP6V1B2",1,1,1,0.0000018524980716387,0.000366331184195124,1,1,0.0145965997966606,1,1,0.00000309330820495421,1,1,1,1,1,0.942637048547976,1.11450506566318,1,1,0.990870539238095,1,1,1.65945589475178,1,1,0.548281104353155
"7169","FOXRED2",1.33202402535745,0.212412748928941,0.388190346203685,4,"FOXRED2",1,1,1,0.0000929955304941372,0.0296814670807735,NA,1,0.000185184723726052,1,1,1,0.00301054222501398,1,1,1,1,1.0505739893064,0.952242394014873,NA,1,0.990769336602023,1,1,1,0.974435908486821,1,0.548281104353155
"23080","TOMM22",1.32378411129329,0.212426028711264,0.370698754096776,7,"TOMM22",1,0.0491405687068345,1,0.0000000000177057100803851,0.00559715466998976,1,1,0.00000000116767558251872,1,1,0.0000000904003981873502,0.00145025740246323,0.0000730856998723601,1,0.991816639994317,1,0.898181162266425,1.04497997973839,1,1,0.978162406456205,1,1,2.95544994634371,1.01081287811689,0.900248502326486,0.548281104353155
"7891","GPBAR1",1.34195114632698,0.212483114389685,0.408326985485704,5,"GPBAR1",0.00616854219756605,1,NA,0.00470454791847748,1,NA,0.0273552301096296,0.000000441376294651069,1,1,1,0.0407696486178054,1,1.01357787454977,1,NA,1.02926130726404,1,NA,0.838856707127542,0.953477547462499,1,1,1,0.984143189858087,1,0.548281104353155
"19446","SAC3D1",-1.33159018409878,0.212550282292987,-0.38808295694598,5,"SAC3D1",0.030508873339217,1,1,0.000000810927785881022,0.0020539386203923,NA,0.00870207946804664,0.00000265271801169675,1,1,1,1,1,1.0055444321432,1,1,0.88126277206972,1.17882526323178,NA,1.17402204011958,0.970229681913708,1,1,1,1,1,0.548281104353155
"15482","NSMCE2",-1.33153551374827,0.21256761877822,-0.388069423205533,5,"NSMCE2",0.000000815920196737862,1,NA,1,0.0000353814066380541,1,1,0.000000113717142938091,1,1,0.012465508549712,0.000000760890551402072,1,0.988081560080404,1,NA,1,1.11049496258185,1,1,0.974651443408756,1,1,0.856809499225607,1.06422650298658,1,0.548281104353155
"15469","NSD2",1.32309548295052,0.212647367744339,0.370532399031856,8,"NSD2",0.0458345921609269,0.0220949919586045,1,0.00000770612187936387,0.00980970588193967,1,1,0.00650000344000808,1,1,0.00000651434686517044,0.0435107215236674,0.00640645687387601,0.997781561023182,0.975292643257383,1,0.924340212528787,1.13050825638875,1,1,1.0035917994931,1,1,1.48648648648649,0.974647653624787,1.04734079557097,0.548281104353155
"8643","HLA-DQB1",1.3228155424563,0.212737400541535,0.370464762343173,4,"HLA-DQB1",1,0.00912996641126438,1,0.0000154843132056597,1,1,1,1,1,1,0.0150535581755742,1,0.0045641589077296,1,0.973035037628391,1,1.09899028615649,1,1,1,1,1,1,1.96032017896466,1,0.474456210480256,0.548281104353155
"10064","KLHL14",-1.34113121444691,0.212738870538744,-0.408119063329911,5,"KLHL14",1,1,NA,0.00003253326239096,1,NA,0.00595823877222177,0.00844469897957155,1,1,0.0003793279372715,1,0.00799626751802169,1,1,NA,1.05649946485922,1,NA,1.18599680433834,1.00671816138657,1,1,0.290372053393922,1,1.04581590720306,0.548281104353155
"18570","RBPMS",1.33099078511151,0.212740421798052,0.387934560970844,4,"RBPMS",1,1,1,0.000000000000482873084363503,0.000435457597216077,NA,1,1,0.0120599251417972,1,1,0.0095193116696142,1,1,1,1,1.13422353872532,1.20625470291095,NA,1,1,1.047720260662,1,1,0.975331353486631,1,0.548281104353155
"9991","KIR2DL4",1.3407640573084,0.212853479991013,0.408025937314524,6,"KIR2DL4",0.000911659640696184,1,1,0.0174111777685958,NA,NA,0.00394988577929693,0.0139593468096679,1,0.000433977426589713,1,0.000247397698336981,1,1.01634134432,1,1,1.034692615758,NA,NA,0.541755756753074,1.0041210869424,1,0.932476984946469,1,0.961531576069828,1,0.548453999199306
"20311","SLC25A51",1.34005004314208,0.213076511799066,0.407844797747357,6,"SLC25A51",1,1,NA,0.000303694970903582,0.0156848403750997,NA,0.0055282647346555,0.000257170314609924,1,0.0225447935854295,1,1,0.0261972173009847,1,1,NA,1.05754574178694,1.04561001148607,NA,0.572803373977042,1.01074095185669,1,1.03216600412379,1,1,0.953583993532864,0.548489912713666
"13309","METTL21A",-1.32991016872966,0.21308356991542,-0.387666951548057,4,"METTL21A",1,1,NA,0.000000000000290091658325904,0.0000275794868321642,1,1,0.0000443840518395954,1,1,1,0.0232039454272597,1,1,1,NA,0.787404988726217,1.1512191363062,1,1,1.04602517561144,1,1,1,1.03642202886725,1,0.548489912713666
"3666","CHD2",-1.32173092760962,0.213086524337088,-0.370202651870569,8,"CHD2",0.00000657851249418325,1,1,0.000000245084346019928,0.00000286469599172543,1,0.0000523352443149223,0.0249498035851813,1,0.00207123240087696,0.0174485348294814,0.000032723754535476,1,0.990736639649779,1,1,0.727562373435659,0.844774336533583,1,0.698932837089103,1.01158232102469,1,1.06941125378324,0.78952121239215,0.958360066814853,1,0.548489912713666
"18035","PTGDR",1.32169369046861,0.213098518870951,0.37019365148843,6,"PTGDR",0.0401870697312231,1,1,0.00000442774123613737,1,1,0.00000537492170020716,1,1,1,0.0472623498073117,0.0320372107423913,0.00671533838679417,1.00988443648762,1,1,0.859259656615765,1,1,0.525882984316397,1,1,1,1.4977469974577,0.968538469311113,0.875306594511993,0.548489912713666
"10490","LDLRAD3",1.32975929060562,0.213131517726083,0.38762957950852,5,"LDLRAD3",1,1,NA,0.010743868350571,0.00000115890486035681,0.00434485764118183,1,0.000721670405550886,1,1,0.000268594598969447,1,1,1,1,NA,0.954742310358324,1.22077762767246,1.03782672546025,1,1.00872334465086,1,1,1.72121562952243,1,1,0.548489912713666
"7389","GALNT1",1.32150634173169,0.213158874599154,0.370148366886047,10,"GALNT1",0.0432881568414881,1,1,0.0000000000157534490141995,0.00000983658253694068,0.00675237538830402,0.00408813838838658,0.00000000000917370927129882,1,0.0341841934502218,0.000354442709837063,0.00000000423978034326824,0.00742993090898887,0.99809768989952,1,1,1.12039340483074,1.15375357811795,1.01204321744713,1.18056697321887,1.04788906178064,1,1.01437913327836,1.20928750284544,1.05197905972607,0.963703083928121,0.548489912713666
"13351","MFSD10",1.32141207779838,0.213189247716116,0.370125581081539,5,"MFSD10",0.0000139646193205343,1,1,0.0000000129029455710135,1,1,0.00458162581450057,0.0000000000016704978167148,1,1,0.00410674703410194,1,1,1.01329333013072,1,1,1.07406387454009,1,1,1.16134293741494,0.983844060409254,1,1,1.39947454022269,1,1,0.548489912713666
"3228","CD68",-1.3292763684436,0.213285046825696,-0.387509948349025,7,"CD68",0.0298332708305248,1,0.0439280086073488,0.0290505502231523,0.000496146126485311,NA,0.00353934160218124,0.000000000391577657286236,1,1,1,0.0430652724232424,1,1.00806822680194,1,1.12713522323723,0.973552993378217,1.14924543906537,NA,1.19252521961398,0.97556164833461,1,1,1,1.01724934210783,1,0.548618069993652
"18406","RAP1GAP2",-1.32081916842641,0.213380372826303,-0.369982245659306,5,"RAP1GAP2",0.00111228133739353,1,1,0.000000106415306735875,1,1,0.0253398038883434,0.000034962959324803,1,1,1,0.00625590269171135,1,1.01176230460535,1,1,0.930431869215818,1,1,1.578055457214,0.978536434552002,1,1,1,0.986814946479252,1,0.548744955339038
"24004","UQCRC1",1.32050216318933,0.213482617714417,0.369905599025411,5,"UQCRC1",0.00497908218599102,1,1,0.0101021589636658,1,1,1,0.000000000000000344457725472898,1,1,0.0000318437652789441,0.00127041962217209,1,1.00883258943149,1,1,0.977177267604711,1,1,1,0.959334699981583,1,1,1.52585007727975,0.986367964256156,1,0.548779151147329
