"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","HypPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","HypFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"1195","ARFGAP2",3.5527669951452,0.0039763639665697,0.715984647366028,5,"ARFGAP2",1,1,1,0.0000000000000200426542425573,1,0.0184544980770631,1,0.00528404343971906,1,1,1,0.0262070015863658,0.0000170807933591486,1,1,1,1,1.20469353187646,1,0.988050555797543,1,0.99099807063061,1,1,1,1.12893682139474,0.982908698501844,1,0.399260802353702
"15509","NACC1",3.62249934451505,0.00400889639145089,0.737559641428766,4,"NACC1",1,1,NA,0.0000000000000000000461652121609585,0.0268657752034764,1,1,0.0365347691736371,1,1,1,0.0184426470525831,1,1,1,1,NA,1.159442133965,1.04777547683828,1,1,1.00486962384696,1,1,1,1.18291107799305,1,1,0.399260802353702
"13506","LYSMD4",-3.54439018358926,0.00403808836777611,-0.715160398046536,6,"LYSMD4",1,1,1,0.0000000348892700636029,0.00000450827983616187,0.024303941064611,1,0.0000490997254826679,1,1,1,0.026804627008568,0.00133991976225327,1,1,1,1,0.896968745720052,0.928341585389812,1.01268499792733,1,0.985171286775344,1,1,1,0.80968096809681,1.02026916283686,1,0.399260802353702
"5407","DENND2D",-3.54104684800744,0.00406299577097493,-0.71483058993207,7,"DENND2D",1,1,1,0.00000000000037386709601583,1,0.0149786905458103,1,0.0300902970175037,1,1,0.00835661415042308,0.0305760516727244,0.000396647412472234,0.0194513046310456,1,1,1,0.82395819059228,1,0.977409694174232,1,0.98798732466747,1,1,0.989936036749941,0.784345908868202,0.978869443101494,0.969631609723993,0.399260802353702
"26036","ZNF302",-3.53430781825394,0.00411367793583491,-0.71416435614477,6,"ZNF302",0.0000000848674633891236,1,1,0.00122939450010402,1,0.0133587638682378,1,1,1,0.0376636788808116,1,0.01133322187232,0.0000143347259778727,1,0.970068591298131,1,1,0.910856308277234,1,0.973276332877807,1,1,1,1.05538649566607,1,0.809180164287878,1.11739118499883,1,0.399260802353702
"6418","EPHA10",3.6967085775834,0.00413086367493516,0.759899147061323,4,"EPHA10",1,1,NA,0.000309594138640597,1,NA,1,0.000000000149031437354898,1,1,1,0.0498392857349971,0.0207305117237171,1,1,1,NA,1.05332667330808,1,NA,1,1.02204193645683,1,1,1,1.08066825775656,0.983102279914931,1,0.399260802353702
"18824","PSMG1",-3.53094168645278,0.00413923454596715,-0.713830845080106,5,"PSMG1",0.0000123115010727715,1,1,0.000000423896229460255,1,1,1,0.0000000179344241635458,1,1,1,0.010526508815852,0.000188413066718898,1,0.989079351285593,1,1,0.866680777208337,1,1,1,1.02232086340446,1,1,1,0.866955013073333,1.04964193758946,1,0.399260802353702
"19937","RPGR",-3.51751609264735,0.00424278621255428,-0.712495812607636,6,"RPGR",0.000300266338349991,1,1,0.000166919511240151,1,0.0162911960785815,1,0.00000871731673525087,1,1,1,0.0406805226979626,0.000373554100727349,1,0.99404812122937,1,1,0.877701688787903,1,1.02556418497999,1,1.01365076258213,1,1,1,0.871769868356899,1.06922018591846,1,0.399260802353702
"26010","ZNF273",-3.51604259453007,0.00425431096707431,-0.712348815753005,5,"ZNF273",1,1,1,0.000057265868140513,1,0.039987023485261,1,0.0000176008047308446,1,1,1,0.0019968548627248,0.00101782747172464,1,1,1,1,0.886818710300841,1,0.970674776590995,1,1.00865317361938,1,1,1,0.875824698165225,1.03552097757501,1,0.399260802353702
"24098","TPD52",-3.50292417473214,0.00435833157661596,-0.711035973733223,4,"TPD52",0.00219943530920979,1,1,0.00000000128315013873349,1,1,1,1,1,0.0100601611742625,1,0.000711873389202539,1,1,0.992487185506216,1,1,0.80039842788212,1,1,1,1,1,1.07509616707459,1,0.700267800882168,1,1,0.399260802353702
"24487","TSPYL4",-3.50277054841174,0.00435956496498983,-0.71102055517268,4,"TSPYL4",1,1,1,0.00000000000000715651050773943,0.0000295134250685376,1,1,1,1,1,0.0440902827266423,0.0054037002046934,1,1,1,1,1,0.831933716546702,0.857393625294763,1,1,1,1,1,0.976574725678116,0.790237599598019,1,1,0.399260802353702
"2069","BNIP3",-3.56971288288553,0.00439727574023289,-0.732599911044735,6,"BNIP3",0.0000109984701324685,1,1,0.0000000475082632905161,0.000813514110537131,0.00504564512030691,1,1,NA,1,1,0.0101717710808102,0.0377313508296425,1,0.984641102207611,1,1,0.853328842512453,0.97111043145411,0.975716146907347,1,1,NA,1,1,0.771444932238977,1.01994885966764,1,0.399260802353702
"24919","UMPS",3.49695046531664,0.00440655431424944,0.710435671950355,5,"UMPS",1,1,1,0.000000000235081705132995,0.00027453036776803,1,1,0.00211676784240169,1,1,1,0.000286734679025487,0.00334132597928308,1,1,1,1,1.16692871224307,1.07816432285469,1,1,0.995144884873971,1,1,1,1.18780374555022,1.02397304220877,1,0.399260802353702
"485","ADK",-3.49675309438722,0.0044081568324883,-0.710415811512096,6,"ADK",0.000729042057667461,0.0206773049299865,1,0.0000000149463544331146,0.00138592714182898,1,0.0397086953617383,1,1,1,1,0.000301558915729523,1,1,0.988576545889986,0.984218215593998,1,0.765980188493783,0.873275585671866,1,1.15916285680427,1,1,1,1,0.593226047904192,1,1,0.399260802353702
"15696","NDUFA5",-3.56609528066853,0.00442527078124826,-0.732255665285248,5,"NDUFA5",NA,1,1,0.00000299803171415333,0.0217624447579549,1,1,0.0000859956482019107,1,1,1,0.000680923063680549,0.00000402934080260916,1,NA,1,1,0.871104248823787,0.974356254654643,1,1,1.00803942832091,1,1,1,0.820510498613391,1.1316443265318,1,0.399260802353702
"8920","HBP1",-3.4880819677444,0.00447914949597698,-0.709541602503057,8,"HBP1",0.0318008650471099,1,0.0286518089422335,0.000908148888266896,0.0303461505691837,1,0.0234139038931652,1,1,1,1,0.00531280026739371,0.000000209943665201606,0.0403001265400088,0.993307981997067,1,1.16454798848965,0.866668847665693,0.904184662559756,1,1.10154950511392,1,1,1,1,0.848598018069654,1.02895697329202,0.928888470258515,0.399260802353702
"25150","VCPKMT",-3.48722287579154,0.00448624618617529,-0.709454811396929,5,"VCPKMT",1,1,1,0.000000000229308235230641,0.00314071030826268,1,1,0.0000000938845839987182,1,1,1,0.00170928025588486,0.0000000264927573197886,1,1,1,1,0.740455577046903,0.917354910122292,1,1,1.03341085876896,1,1,1,0.644647035094796,1.07096415720023,1,0.399260802353702
"5460","DGKE",-3.48534756657135,0.00450177732767703,-0.709265243158633,5,"DGKE",1,1,1,0.00000000000099940296512765,0.0279721910465866,0.00773587155475513,1,1,1,1,1,0.00274557710629239,1,0.00753289643966186,1,1,1,0.850497378911341,0.945222847875051,0.972923801155157,1,1,1,1,1,0.858522727272727,1,1.03426142277793,0.399260802353702
"20051","RPS11",3.48356631688552,0.00451658016998742,0.709085040457928,7,"RPS11",0.0123917683807478,1,1,0.000000000000000000000423095638407935,0.0000151351047986799,1,0.04202273763693,0.00000000000000102857317299202,1,1,1,0.000556666406730019,0.00466783182446474,1,0.980107741366573,1,1,1.28603498381506,1.01574588287733,1,1.06671331074611,1.05825454519479,1,1,1,1.17764608921609,1.00493114513137,1,0.399260802353702
"17661","PHF12",-3.53558612014421,0.00466878145111819,-0.729329999160429,5,"PHF12",0.00468551240072515,1,NA,0.00000000000000000000828252700820367,1,0.0202205906396132,1,1,1,1,1,0.00740974516338676,0.00759825804460028,1,1.00698529775782,1,NA,0.858732194694424,1,0.98448872169296,1,1,1,1,1,0.889101186211289,1.02306380221192,1,0.399260802353702
"17121","PAIP2",-3.53489148315744,0.00467448337543254,-0.729262917061435,5,"PAIP2",0.000838947585653724,1,NA,0.000000448087654959813,1,1,1,0.0139170764401481,1,1,1,0.00541088065392307,0.0000000228934921933827,1,0.981751690659116,1,NA,0.904747259138898,1,1,1,1.00918068602254,1,1,1,0.881168225704575,1.03296233483162,1,0.399260802353702
"24277","TRIM39",-3.53235484621235,0.00469536618863196,-0.72901777164742,5,"TRIM39",0.0333624519712429,1,NA,0.0000000000000479498504652247,1,0.00277601953813572,1,0.0000000148535179524599,1,1,1,0.0265443102768357,1,1,1.00370172100931,1,NA,0.931094387275682,1,0.986258309317048,1,0.979101365599768,1,1,1,0.906829010058232,1,1,0.399260802353702
"24099","TPD52",-3.45551398072848,0.00475635023955266,-0.706228677794766,5,"TPD52",0.00219943530920979,1,1,0.00000000128315013873349,1,1,0.0313728942364837,1,1,0.0100601611742625,1,0.000711873389202539,1,1,0.992487185506216,1,1,0.80039842788212,1,1,1.24121486470763,1,1,1.07509616707459,1,0.700267800882168,1,1,0.399260802353702
"567","AGFG1",3.44952535796827,0.00480919173306083,0.705614393374798,7,"AGFG1",1,1,0.046348511531812,0.000000000000259000501174106,0.0000000353613501224396,0.00518607246606275,1,0.00000000000274490812438611,1,1,1,0.000155851708378355,0.000204439055943115,1,1,1,1.15278399942517,1.29541792792074,1.24125990215159,1.01592113859308,1,1.07553672435377,1,1,1,1.31564489112228,1.02138430070694,1,0.399260802353702
"26014","ZNF277",-3.44940620166301,0.00481024916271454,-0.705602154718287,5,"ZNF277",0.00117670643507953,1,1,0.0000304345309225699,0.000656579912435138,1,1,1,1,1,1,0.0145626918734199,0.00000000713976124341125,1,0.986286547075988,1,1,0.834445581097757,1.04437774462686,1,1,1,1,1,1,0.882124910265614,1.10110619402641,1,0.399260802353702
"115","ABCD4",-3.44564553100116,0.00484374427882896,-0.705215568048836,5,"ABCD4",1,1,1,0.000137104225937122,0.000534932748661044,1,1,0.00000139476735946817,1,1,1,0.0436924536673089,1,0.0196964360470571,1,1,1,0.937792632501478,0.915381161215192,1,1,0.989121507532166,1,1,1,0.896661367249603,1,0.974326564801981,0.399260802353702
"5440","DFFB",-3.4399568303509,0.00489486306565037,-0.704629587497228,4,"DFFB",1,1,1,0.000000000116661098484205,1,1,1,0.0000172327894881456,1,1,0.036830539588173,0.0454144924656723,1,1,1,1,1,0.819647061084786,1,1,1,1.00734778196312,1,1,0.974954352791635,0.860043141733283,1,1,0.399260802353702
"14013","METAP2",-3.43977999187816,0.00489646090102561,-0.704611348612543,7,"METAP2",0.0000000000135979791989037,1,1,0.00000233638791962919,0.00861253662253431,1,1,0.0000108651733618337,1,1,1,0.0010785158421734,0.0000552969740749612,0.0192674081822252,0.957003604941992,1,1,0.890924593887255,0.928923642678869,1,1,0.9843346489862,1,1,1,0.694892270604189,1.03778164941497,0.954965643596094,0.399260802353702
"8334","GPALPP1",-3.43419489752222,0.00494719914391868,-0.704034590240893,4,"GPALPP1",1,1,1,0.00000000000021465103776703,0.000945528246579878,1,1,1,1,1,1,0.000512778235486328,0.00555482785656745,1,1,1,1,0.746117833220055,1.04078645946105,1,1,1,1,1,1,0.823971260613978,1.0292894760264,1,0.399260802353702
"23944","TNFRSF10D",3.42862816285581,0.0049983024604979,0.703458338232028,4,"TNFRSF10D",1,1,1,0.00000297819022418529,0.0216148315330466,1,1,0.0109033721201473,1,1,1,0.0276571884362431,1,1,1,1,1,1.10247679439432,1.06950054150795,1,1,1.01289855459224,1,1,1,1.18801152737752,1,1,0.399260802353702
"22423","SRSF7",-3.4274070202747,0.00500958426745198,-0.7033317432702,6,"SRSF7",1,1,1,0.0000000109241165299274,0.0000764271475669453,1,1,1,1,1,0.0121548808289099,0.0203374465184103,0.000043623963435802,0.0224835367404999,1,1,1,0.905922249352443,0.924034104237898,1,1,1,1,1,0.970963984941988,0.887661469933185,0.976860787029632,0.964386527667254,0.399260802353702
"22688","SUCLG2",-3.4238753043904,0.00504235870118558,-0.702965235897155,4,"SUCLG2",0.0148643809164961,1,1,0.00000000000000593994309216302,1,1,1,0.00640544808252289,1,1,1,0.0204684859365607,1,1,0.990667262134014,1,1,0.777378528732664,1,1,1,1.01908743675555,1,1,1,0.850307260903287,1,1,0.399260802353702
"3362","CCNG1",-3.42341880689181,0.00504661088432842,-0.702917821493231,5,"CCNG1",0.0157820825049972,1,1,0.000000475984177761145,0.00876291197371998,1,1,0.000000858773370075267,1,1,1,0.0137508265882805,1,1,0.988533341452207,1,1,0.869678997333163,0.974685801136035,1,1,1.02272186530359,1,1,1,0.868035410348581,1,1,0.399260802353702
"9699","IFRD1",-3.42320889928487,0.00504856735452206,-0.7028960161601,6,"IFRD1",1,1,1,0.000013472482753677,0.0019817410901316,0.0241872263325118,1,0.00000096921553084971,1,1,1,0.0448924338204846,0.000000111302499334829,1,1,1,1,0.863052575118597,0.916208938635211,1.02260701144315,1,1.02729327002223,1,1,1,0.847531765736819,1.06238438774747,1,0.399260802353702
"13844","MBTPS2",-3.42215049508774,0.0050584440899508,-0.702786038277686,5,"MBTPS2",1,1,1,0.000000193160313219109,1,1,1,1,1,1,0.020894588789676,0.0488233929931808,0.0000976608545511245,0.00820669909226106,1,1,1,0.805163123121625,1,1,1,1,1,1,0.923541635987404,0.908673703533731,1.0528994289592,0.942988953718054,0.399260802353702
"7431","FLCN",3.41877287382149,0.00509009460658087,0.702434735275322,5,"FLCN",1,1,1,0.000000000000000191057832911685,1,1,1,0.0000838530887038842,1,1,0.0120806066375626,0.00191726911293265,0.0208028089569034,1,1,1,1,1.21109833939721,1,1,1,1.00969720589356,1,1,1.02225769380738,1.31703139866794,0.957906293874149,1,0.399260802353702
"3686","CDKN2AIP",-3.41704020808697,0.00510640881955379,-0.702254322978211,4,"CDKN2AIP",1,1,1,0.0000000108112299726002,1,1,1,0.00000080349413857279,1,1,1,0.0286311141894736,0.0110540314103617,1,1,1,1,0.831085164780737,1,1,1,1.02156169970271,1,1,1,0.891514041514042,1.03074729557702,1,0.399260802353702
"8934","HCG18",-3.48271941277169,0.00512384300690047,-0.724163978255075,7,"HCG18",1,1,1,0.00000016099971122322,0.0260423867808457,0.0125428212963286,1,1,NA,1,0.0218897205315865,0.000217799025188678,0.00000799275984662279,0.0232713022283671,1,1,1,0.784624020518694,0.888589395406676,0.976329026518664,1,1,NA,1,0.965385075166858,0.698152229191388,0.96763758417722,0.912172867572635,0.399260802353702
"23406","THYN1",-3.41123142463875,0.0051614909796309,-0.701648500095248,6,"THYN1",0.000000000401292711021418,1,1,0.00266202692677411,1,0.00258012536387589,1,0.0000000000389738509585553,1,1,1,1,0.000769550073470079,0.0332995063115596,0.980340488242335,1,1,0.966076489257383,1,0.989080692172555,1,0.96111072430243,1,1,1,1,1.02338229203895,0.986220356233783,0.399260802353702
"18166","POLR2C",-3.41104037330403,0.00516331285256875,-0.701628548641933,6,"POLR2C",0.000944288353390601,1,1,0.0000000000521046817089504,0.0227013465593251,1,1,0.000000000227512327468019,1,1,1,0.030221559187554,0.00138688977303267,1,0.988274632296372,1,1,0.94571468757708,0.955557491696082,1,1,0.982721535649536,1,1,1,0.85882908809759,1.01031539221129,1,0.399260802353702
"14103","MGAT3",3.47516910789882,0.00519245356060366,0.723416061394034,5,"MGAT3",1,1,1,0.000000000000000211939210541315,1,NA,1,0.0336465907198986,1,1,0.00824640226601814,0.00784110801105972,0.0000733116389215522,1,1,1,1,1.16544529551722,1,NA,1,1.01004654221273,1,1,0.969993227341067,1.21359223300971,0.969607549303878,1,0.399260802353702
"20839","SGTB",-3.46654051084956,0.00527201751977465,-0.722558201684904,4,"SGTB",1,1,NA,0.00000000337956791131386,1,1,1,0.00380013445087765,1,1,1,0.0469250809289571,0.00200573450579429,1,1,1,NA,0.768673523513884,1,1,1,1.01046382411363,1,1,1,0.859234999911005,1.03316632642343,1,0.399260802353702
"20031","RPLP2",3.39922722047156,0.00527724156465057,0.700391692112097,7,"RPLP2",1,0.0224032628127449,1,0.000000000000000824170290311009,0.0260625905878058,0.00396304629919194,1,0.0000000000929044732065658,1,1,0.034280679985606,0.000153849836462504,1,1,1,0.997628279676891,1,1.1857556637809,1.02106013550219,0.996712412257426,1,1.06244026327257,1,1,0.997798655192011,1.35887020487482,1,1,0.399260802353702
"15262","MTRF1",-3.39676129192874,0.00530134375190301,-0.700132706315433,4,"MTRF1",1,1,1,0.000110769187264399,1,0.0448620279435083,1,1,1,1,1,0.0210420813716368,0.0135165822018439,1,1,1,1,0.910937244784461,1,0.984523348610076,1,1,1,1,1,0.859199461823074,1.03801948651873,1,0.399260802353702
"26466","ZNF84",-3.53708061110215,0.00538288475143132,-0.745500861494107,4,"ZNF84",NA,1,1,0.000000000137625501138319,1,0.0319550689482421,NA,1,1,1,1,0.0125874791606626,0.00632019008682256,1,NA,1,1,0.876332617796204,1,0.974312007756777,NA,1,1,1,1,0.814587255970667,1.04342767690825,1,0.399260802353702
"25907","ZNF107",-3.38277697201838,0.00544015690941657,-0.698658752436456,5,"ZNF107",1,1,1,0.0000147020668074354,0.0298414429381817,0.0350303217649117,1,1,1,1,1,0.0135313308497369,0.00120773121964714,1,1,1,1,0.770086401918452,1.05478706860743,0.960743509507439,1,1,1,1,1,0.763846242641117,1.08641379146495,1,0.399260802353702
"5770","DOCK10",-3.38269055962931,0.00544102603905152,-0.698649616762388,5,"DOCK10",1,1,1,0.0000000000000107420963752562,1,1,1,0.00281507034023657,1,1,0.00184265058265366,0.0132114759577976,0.0288145731883563,1,1,1,1,0.760266392338066,1,1,1,0.98387826656239,1,1,0.989884278705947,0.697295992274264,0.980008258796417,1,0.399260802353702
"17742","PIGG",-3.38157953903802,0.00545221316403992,-0.698532127208083,6,"PIGG",0.000328349990022202,0.0274650247069863,1,0.00000000000000000082755195248248,1,1,1,0.000000100541792372212,1,1,1,0.0235322580408867,0.00601415200304874,1,1.00711956401819,0.981371572219071,1,0.834340086834523,1,1,1,0.980675978228699,1,1,1,0.865842120262183,0.973710837993828,1,0.399260802353702
"19159","RABGEF1",3.37764812637088,0.00549198721828572,0.698115929374213,4,"RABGEF1",1,1,1,0.0000000000000342269412163965,1,1,1,0.000000156095709436466,1,1,1,0.00970853622855879,0.0021000038456351,1,1,1,1,1.15030096716085,1,1,1,1.02096046724638,1,1,1,1.20502880330423,1.01885849397817,1,0.399260802353702
"18143","POLDIP3",3.37734172916305,0.00549509937332889,0.698083462963288,7,"POLDIP3",1,1,0.043085705249942,0.000000000000212079387933225,0.00613399879521948,0.0215928205516286,1,0.0000542376991865831,1,1,1,0.00882204534476731,0.00000216319488773206,1,1,1,0.905724013894146,1.12859297424723,1.05330511242095,0.989242008331246,1,0.987263545546687,1,1,1,1.13188070602556,0.985856587686841,1,0.399260802353702
"11437","LINC00598",3.76088838256534,0.00553729222552401,0.799207679524218,4,"LINC00598",NA,1,NA,0.00000000000584970810916979,1,NA,1,0.0437695931417282,NA,1,1,0.0214492863267993,0.0147713075164591,1,NA,1,NA,1.11329595414208,1,NA,1,0.996535335581153,NA,1,1,1.07826086956522,0.974831170925237,1,0.399260802353702
"9291","HNRNPA2B1",-3.37314716083435,0.00553788502303226,-0.697638565545672,8,"HNRNPA2B1",0.00000534427024199154,1,1,0.00000000000233489065549214,0.000213200486625647,1,0.0238865699321738,0.00000000000585384366077405,1,1,0.0200491835849333,0.0159434315646599,0.00767151968004134,1,0.977825045342762,1,1,0.787152050799083,0.858806775869371,1,1.13713834527169,1.04487659112873,1,1,0.98331464726956,0.867603111428443,1.0220666358151,1,0.399260802353702
"24763","UBE2H",3.36833406895605,0.00558739631435184,0.697127068123606,7,"UBE2H",1,1,1,0.000000000000000000138388343907055,1,0.0173231224549076,0.000919184696111459,0.000000306109823221726,1,1,0.0221865934521704,0.00308873017693443,0.000487170783451206,1,1,1,1,1.28246936503416,1,0.979479800314949,0.717256639896934,1.03476046023187,1,1,1.02470582654623,1.16430861665559,0.982446357891009,1,0.399260802353702
"2210","BTN3A3",-3.36343696306167,0.0056382326849904,-0.696605547530658,6,"BTN3A3",1,0.0264108311092628,1,0.000000000000880514273928198,1,0.00680365238449158,1,1,1,1,1,0.0108122529720041,0.0373191721394033,0.00606141066868724,1,0.990831035979208,1,0.86270513418613,1,0.979481125793185,1,1,1,1,1,0.822999584231016,0.985728324514703,0.961609420665666,0.399260802353702
"16235","NSD1",-3.42797985800207,0.00564314725354908,-0.718683340988037,6,"NSD1",0.00329737175438462,1,1,0.000708427245118402,1,NA,1,0.00349842265620522,1,1,1,0.0230855424437188,0.0305757307979529,0.0404817758154223,1.0070142196535,1,1,0.903491363771598,1,NA,1,0.992024004902058,1,1,1,0.916233766233766,0.984845369424015,0.975433324323489,0.399260802353702
