"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"SLF2","SLF2",7.40726629547424,2.19641906284913e-07,8.22513807138448e-05,114.24,61.175,1.86742950551696
"IRF2BPL","IRF2BPL",7.38473914305382,2.22065646245667e-07,8.2525360406065e-05,912.253333333333,608.141666666667,1.50006714444277
"MAP3K7","MAP3K7",8.21249637598762,2.23392349930454e-07,8.2525360406065e-05,262.986666666667,166.45,1.579973966156
"PRDM10","PRDM10",7.15527714343507,2.25798340571644e-07,8.28543521638527e-05,123.96,85.2666666666667,1.45379202501955
"TOR1AIP2","TOR1AIP2",8.39115344982553,2.41102111806917e-07,8.73079739452008e-05,285.82,182.025,1.57022387034748
"PTBP1","PTBP1",7.1206671560377,2.42564209941338e-07,8.73079739452008e-05,827.853333333333,622.875,1.32908421968025
"ATP6V1C1","ATP6V1C1",7.55646911000894,2.43104497468368e-07,8.73079739452008e-05,363.52,229.933333333333,1.58097999420122
"PEX13","PEX13",7.7710481843003,2.45180115623526e-07,8.73079739452008e-05,42.6933333333333,22.1,1.93182503770739
"SMARCA2","SMARCA2",7.88791815515997,2.45919961728809e-07,8.73079739452008e-05,365.846666666667,200.241666666667,1.82702567730659
"PPP4C","PPP4C",7.25776288642643,2.50544228873281e-07,8.81698360728606e-05,668.213333333333,449.783333333333,1.48563382369289
"EIF5","EIF5",-8.44038307031657,2.51572857800165e-07,8.81698360728606e-05,1800.83333333333,2678.35,0.672366693424434
"CLTC","CLTC",7.00827633485309,2.62250363650591e-07,8.82949924765531e-05,2709.38,1993.85833333333,1.35886284130852
"AZI2","AZI2",7.00975815827112,2.63076847672748e-07,8.82949924765531e-05,95.04,55.5666666666667,1.71037792441512
"MRPL44","MRPL44",8.25767787531095,2.64214888716476e-07,8.82949924765531e-05,241.673333333333,123.483333333333,1.95713321635848
"VDAC1","VDAC1",9.05491215794396,2.64455427354524e-07,8.82949924765531e-05,414.946666666667,206.391666666667,2.01048168934469
"ZSCAN30","ZSCAN30",-7.32595902940605,2.6751302875376e-07,8.82949924765531e-05,51.2,78.7166666666667,0.650434046157104
"MRPS16","MRPS16",7.25842533489833,2.68024439105999e-07,8.82949924765531e-05,178.226666666667,119.908333333333,1.48635763430398
"SMIM7","SMIM7",8.0485465041297,2.68079320172437e-07,8.82949924765531e-05,581.513333333333,354.4,1.64083897667419
"OSTF1","OSTF1",7.4885967511985,2.7500246273253e-07,9.00328422002296e-05,497.886666666667,288.325,1.7268244746958
"MFAP3","MFAP3",6.94519081275307,2.83990520070489e-07,9.24006164768289e-05,63.7733333333333,26.2333333333333,2.43100381194409
"WSB1","WSB1",6.98943762781013,2.90606581488473e-07,9.24006164768289e-05,2162.02666666667,1583.24166666667,1.36556958560759
"UBE2I","UBE2I",-8.47242570363212,2.94871006780731e-07,9.2653893245573e-05,31.8266666666667,57.5083333333333,0.553427039559484
"SLC8A1","SLC8A1",6.93967581817129,2.98603726859946e-07,9.29031451426064e-05,47.2466666666667,19.2083333333333,2.45969631236443
"C3orf38","C3orf38",7.29294415903031,2.99062690585996e-07,9.29031451426064e-05,237.626666666667,159.741666666667,1.4875684699254
"GALE","GALE",7.17226076009626,3.03512622161388e-07,9.33690501628766e-05,51.02,36.95,1.3807848443843
"PTPRJ","PTPRJ",7.47710776183958,3.0397795897487e-07,9.33690501628766e-05,1239.07333333333,713.041666666667,1.7377292117104
"PTPN11","PTPN11",7.64367566605115,3.28036617180803e-07,9.84332096156674e-05,287.08,174.816666666667,1.64217751930594
"PKN2","PKN2",8.06041543464219,3.28801581277272e-07,9.84332096156674e-05,24.5733333333333,10.1083333333333,2.43099752679308
"ATP5MC3","ATP5MC3",8.58936016328606,3.29466974424171e-07,9.84332096156674e-05,1984.65333333333,1217.34166666667,1.63031742663317
"COX8A","COX8A",7.70662086966258,3.37155976926056e-07,0.000100182966752474,1961.24,1157.40833333333,1.694510004392
"AKIRIN1","AKIRIN1",7.25837695409036,3.54818683392271e-07,0.000103415279842963,283.326666666667,167.283333333333,1.69369333466175
"TES","TES",7.41190318548156,3.55599967269215e-07,0.000103415279842963,412.553333333333,224.058333333333,1.84127645330457
"CPD","CPD",7.02718389878848,3.61628639540322e-07,0.000104612085916548,216.533333333333,122.725,1.76437835268554
"LAMP1","LAMP1",6.99243757152011,3.73087428371435e-07,0.000107358852940947,215.98,68.2916666666667,3.16261134838316
"KDM6A","KDM6A",6.7997327578854,3.98942025164115e-07,0.000114135165407386,79.3,51.7416666666667,1.53261394749557
"KDM3B","KDM3B",6.83696065940959,4.08469676292299e-07,0.000115713321666348,439.96,234.375,1.87716266666667
"SMU1","SMU1",6.82845285675249,4.20096796233001e-07,0.00011743393210609,164.013333333333,104.241666666667,1.57339515548805
"STK38","STK38",7.61722190243797,4.20299963349443e-07,0.00011743393210609,634.58,437.433333333333,1.45068962889583
"ATP11B","ATP11B",7.09528840637562,4.20987136349886e-07,0.00011743393210609,112.96,77.125,1.46463533225284
"STK4","STK4",6.88057857477108,4.2918568059975e-07,0.000119113187315283,29.8,17.3833333333333,1.71428571428571
"CANX","CANX",7.56741204562923,4.33503692445758e-07,0.00011970394384232,836.6,430.733333333333,1.94226899860703
"ATP6V1A","ATP6V1A",6.96576420450716,4.38474052129069e-07,0.000120467991588466,427.006666666667,250.625,1.7037672485453
"FAM126B","FAM126B",6.94191023751584,4.6491623250238e-07,0.000127094150479176,70.2266666666667,41.5166666666667,1.6915295062224
"TRIM27","TRIM27",7.04806636269726,4.71032348431579e-07,0.00012749998769929,319.08,190.108333333333,1.6784114320782
"NDUFS7","NDUFS7",7.33108134252466,4.71064811706781e-07,0.00012749998769929,289.853333333333,170.975,1.69529658332115
"PIAS2","PIAS2",6.74182563304253,4.86400678001268e-07,0.00013041466686676,41.8466666666667,28.6416666666667,1.46104160605179
"EIF2S3","EIF2S3",6.71898874957634,4.86604090441873e-07,0.00013041466686676,911.773333333333,285.441666666667,3.19425451785245
"REL","REL",6.85489873402865,4.90639714860613e-07,0.000130854808635557,762.92,592.533333333333,1.28755625562556
"ADNP","ADNP",6.6979769406359,5.11691613657675e-07,0.000135806928568542,221.72,151.425,1.46422321281162
"PHF20L1","PHF20L1",7.87481330533853,5.34018549562141e-07,0.000139738463968168,179.14,121.391666666667,1.47571909109631
"ADAM9","ADAM9",7.6203460584051,5.39284045383242e-07,0.000139738463968168,28.0066666666667,8.60833333333333,3.25343659244918
"YWHAB","YWHAB",6.66669538747662,5.57218506440084e-07,0.000142361516921052,9530.84666666667,7666.15,1.24323769645346
"CLEC7A","CLEC7A",7.23425001479434,5.63871411915836e-07,0.000143391188721332,310.626666666667,100.583333333333,3.08825186412593
"SLC25A11","SLC25A11",6.7775922925944,5.82300319765022e-07,0.000146342072237043,97.7066666666667,55.1583333333333,1.7713854056504
"EIF1AD","EIF1AD",6.66084235320503,5.83505354422126e-07,0.000146342072237043,185.64,109.933333333333,1.68865979381443
"ENO1","ENO1",6.75106244723565,5.97478338199075e-07,0.000148186838753123,3135.16,2140.04166666667,1.46499951324935
"PRNP","PRNP",6.83439617867667,5.98992050415922e-07,0.000148186838753123,307.933333333333,194.583333333333,1.58252676659529
"RAB8B","RAB8B",6.63866526393848,6.07682417573599e-07,0.000149659587830716,173.56,114.958333333333,1.50976440739398
"PSEN1","PSEN1",6.6929060103881,6.111207409537e-07,0.000149831459152029,125.973333333333,69.575,1.81061204934723
"SERTAD3","SERTAD3",6.71120267807054,6.19140128595383e-07,0.000151119943709036,91.2133333333333,45.0666666666667,2.02396449704142
"ISG20L2","ISG20L2",6.89674497001362,6.22841322777309e-07,0.000151347673251229,336.873333333333,225.908333333333,1.49119480615294
"MAPK14","MAPK14",6.61693213146333,6.2759144355673e-07,0.000151827144181507,117.013333333333,72.7416666666667,1.60861496162218
"POLK","POLK",7.60769824593949,6.38386049235682e-07,0.000153428646654839,94.1866666666667,24.9583333333333,3.77375626043406
"DLG1","DLG1",6.81728596767754,6.44329399293031e-07,0.000153428646654839,113.313333333333,64.7416666666667,1.75023812588493
"TAF8","TAF8",6.78235886406315,6.46746215249155e-07,0.000153428646654839,49.6666666666667,26.6583333333333,1.86308221319162
"DBI","DBI",6.9213188596249,6.48242626792767e-07,0.000153428646654839,1927.86666666667,1275.075,1.5119633485612
"CASP10","CASP10",6.636039823426,6.52586233693771e-07,0.000153766813492726,103.393333333333,64.925,1.59250417147991
"PSMB5","PSMB5",7.38856995285694,6.57046319447898e-07,0.000153766813492726,194.646666666667,122.833333333333,1.58464043419267
"TBC1D5","TBC1D5",6.69678014881381,6.61536852922066e-07,0.000153910067645366,132.513333333333,80.9,1.63798928718583
"GPRIN3","GPRIN3",6.62666924499717,6.64500315275636e-07,0.00015394445015839,190.366666666667,101.65,1.87276602721758
"ABHD6","ABHD6",6.68703658513693,6.85204728563075e-07,0.000158071237677036,66.2533333333333,37.1666666666667,1.78260089686099
"CTSZ","CTSZ",6.60107138053501,6.96355645920175e-07,0.00015996869153378,350.273333333333,174.341666666667,2.00912002294345
"SREK1IP1","SREK1IP1",6.78664423802124,7.03503844910136e-07,0.000160934599232706,185.786666666667,123.641666666667,1.50262182381883
"FGD2","FGD2",6.64791560234944,7.1107666054674e-07,0.000161482706204723,2725.96,1507.90833333333,1.80777567159807
"RTN3","RTN3",6.91935463078046,7.11806931911664e-07,0.000161482706204723,992.686666666667,419.225,2.36790903850359
"NUP93","NUP93",6.58907868659499,7.30473242052677e-07,0.000164736030154832,235.773333333333,175.808333333333,1.34108167037967
"MTMR1","MTMR1",6.59194330128941,7.32173525398257e-07,0.000164736030154832,108.166666666667,52.725,2.05152520941995
"CEBPZOS","CEBPZOS",6.58579571601886,7.39641427918354e-07,0.000165734243565607,59.4666666666667,27.1083333333333,2.19366738395327
