"","GeneID","TValue","PValue","PAdjust","MeanX","MeanY","modlogFC"
"ZNF281","ZNF281",10.3592325648694,2.71935747920085e-20,1.58434466862279e-17,8.86412408772872,8.0927449168,1.09531737115888
"TPM3P9","TPM3P9",10.1045424681375,3.50925441826681e-20,2.01961871349814e-17,8.11968967828192,7.57249220443333,1.07226121322756
"ARHGAP4","ARHGAP4",-10.4543128865759,3.7277558824284e-20,2.11952115185014e-17,11.1307853467021,11.5014283006667,0.967774180364794
"CSNK1A1","CSNK1A1",10.139120014667,3.87387578113895e-20,2.17638030789892e-17,8.65687825831383,8.39427751735,1.03128330465857
"GMIP","GMIP",-10.1047001453493,4.36016702083809e-20,2.39261630287664e-17,9.53943658164362,10.05069995915,0.949131565006979
"UHRF2","UHRF2",10.1786701210098,4.85881691888042e-20,2.6356010119058e-17,7.67517762923404,7.381912981,1.03972745939824
"CD164","CD164",10.0616886756839,4.95756574875095e-20,2.65860730471653e-17,7.69606948895213,7.03230512895,1.09438787820363
"RBM47","RBM47",10.0232974251438,5.11262129816358e-20,2.71095308205546e-17,7.84432686423936,7.24956145971667,1.0820415700767
"AKT1","AKT1",-10.0189343384326,5.59027580803938e-20,2.93129217703327e-17,10.6074151600585,10.918386962,0.971518521643922
"PAXX","PAXX",-10.1463914308055,5.89126982786825e-20,3.03227629543947e-17,10.3638353921223,10.7460025106667,0.964436345686223
"CNOT8","CNOT8",10.2136141740738,5.91137097771723e-20,3.03227629543947e-17,9.80888129062234,9.24928998811667,1.06050100096598
"CNOT7","CNOT7",10.0502605305791,8.43475904464943e-20,4.19003314563259e-17,9.43532496942553,9.11517353901667,1.0351229111589
"RAVER1","RAVER1",-9.97128552012095,8.71740217419325e-20,4.28532961879716e-17,8.41293098566489,8.73281622861667,0.963369749851882
"FGFR1OP2","FGFR1OP2",9.96904978966928,9.28384528470287e-20,4.51673429562575e-17,8.34567961018617,7.72891924828333,1.079799043319
"SEPTIN9","SEPTIN9",-10.0489915614048,9.62408897823701e-20,4.63448986796899e-17,13.2624260502128,13.5543946106667,0.978459490900159
"CPSF4","CPSF4",-10.0002235765358,9.77727261530575e-20,4.66069746728797e-17,9.91791306315426,10.1863993106667,0.973642673988711
"SH3GLB2","SH3GLB2",-9.99289837294734,9.96124840057214e-20,4.67376731943828e-17,10.0900741970851,10.4090453103333,0.969356352697247
"CDKN2AIPNL","CDKN2AIPNL",9.93336543371865,1.00027652835918e-19,4.67376731943828e-17,7.4365082028883,7.08180258278333,1.05008691162435
"RPS7","RPS7",9.9741786354861,1.02231461348531e-19,4.72990894505871e-17,8.38832184694149,7.6725348751,1.09329211055977
"MTRNR2L1","MTRNR2L1",10.0140902746798,1.03621637491834e-19,4.74162624974908e-17,9.40681784102128,8.42851236406667,1.11607095471858
"UQCRH","UQCRH",9.9493177040617,1.05397951035058e-19,4.74162624974908e-17,8.7410895035,8.00634269813333,1.09177059152589
"XRCC6","XRCC6",-9.96435134630386,1.05498973602232e-19,4.74162624974908e-17,10.7816725175957,11.1228551168333,0.969325987288889
"CBX3","CBX3",10.1044798132512,1.17844865384894e-19,5.2465423464565e-17,8.36141591728192,7.93048352723333,1.05433872834724
"PCYOX1","PCYOX1",10.0741834756104,1.24418765370847e-19,5.48259526148906e-17,10.294525364266,9.4387996412,1.09066043941973
"ATP1A1","ATP1A1",-10.1127938013031,1.25470479793359e-19,5.48259526148906e-17,11.9521877434043,12.2565756345,0.975165339800217
"NADSYN1","NADSYN1",-9.98710030281571,1.39180931971255e-19,5.97111503780677e-17,9.32726771886702,9.66060867211667,0.965494829097905
"HIPK3","HIPK3",10.106199510154,1.48995029114513e-19,6.27801197676081e-17,7.17969648382979,6.98776179955,1.02746726201974
"UBE2S","UBE2S",-10.1372817675754,1.51752930803708e-19,6.33763213317574e-17,9.34428286867021,9.74136092623333,0.959237927783397
"FASTK","FASTK",-10.0972207559565,1.59575552918425e-19,6.60586797660203e-17,8.05835315287234,8.4085491127,0.958352391698737
"NFX1","NFX1",9.91191786548765,1.63138519267772e-19,6.69463739242149e-17,6.9735622843617,6.77352350558333,1.02953245509719
"TPM3","TPM3",9.84230437409291,1.74607000308801e-19,7.10349444704563e-17,8.90980882948936,8.05326960291667,1.10635918934869
"CAPZA1","CAPZA1",9.94743935710272,1.79301920857442e-19,7.23215064026017e-17,8.05063734162766,7.3548455178,1.09460318672142
"ALDOC","ALDOC",-10.2888483615169,1.82895419953557e-19,7.31457682919346e-17,8.1820420821383,8.55282959226667,0.956647387144995
"FAM133B","FAM133B",9.88985455218488,2.02051972944019e-19,7.9460305893118e-17,8.23325648046809,7.64917805293333,1.07635832549496
"CDC42","CDC42",9.95441265787232,2.08791125471905e-19,8.14319900270261e-17,7.9641484646117,7.15285419638333,1.11342245290538
"RPL9","RPL9",9.84312905384423,2.13526130199643e-19,8.25961076752586e-17,8.35979949893617,7.62680251665,1.09610803225676
"STXBP2","STXBP2",-9.86956137574699,2.21582861370041e-19,8.50157592989834e-17,11.9027538867553,12.3492671585,0.963842933672599
"HNRNPA1","HNRNPA1",9.93444045602294,2.24783750624874e-19,8.5548344834589e-17,7.85827815607447,7.1586949534,1.09772496345052
"TPP2","TPP2",9.79903294744281,2.37553478046737e-19,8.9684989887853e-17,7.07734562962234,6.82303559525,1.03727227138451
"RPS3A","RPS3A",9.81620375555885,2.59791848528994e-19,9.73023564744469e-17,9.01038784857979,8.157023735,1.10461709335455
"PTMA","PTMA",9.84414086247701,2.72576728481479e-19,1.01286936775574e-16,9.2775196696117,8.29617067713333,1.11828939286209
"RAD51","RAD51",9.77686566076344,2.79260318314463e-19,1.02959788608564e-16,7.31600789413298,7.03476420053333,1.03997912162832
"FTH1","FTH1",9.7813828363319,3.11830936220208e-19,1.13199427246954e-16,8.62169114304255,7.79452631916667,1.10612124329376
"SF3B2","SF3B2",-9.81223856759505,3.17135241065679e-19,1.1338065376039e-16,10.316738839484,10.6119899091667,0.972177596076718
"EIF5","EIF5",9.97051030704493,3.38805607167176e-19,1.19320255324129e-16,7.40897958914362,7.08570021501667,1.04562419581932
"PIAS1","PIAS1",9.93289375764195,3.4864482643459e-19,1.21180777233561e-16,9.86198998404787,9.49546121681667,1.03860041749021
"CELF1","CELF1",9.95818412020691,3.49224141883462e-19,1.21180777233561e-16,7.10143293894681,6.93222574605,1.02440878284918
"SLC5A6","SLC5A6",-9.8760974062794,3.65293440473159e-19,1.2554161676716e-16,8.19255653120745,8.51035390711667,0.962657560498928
"RPL23A","RPL23A",9.76285700224345,3.67111864592898e-19,1.2554161676716e-16,9.04065501773404,8.27323841093333,1.09275891358172
"SPAST","SPAST",9.76480459468804,4.40654003257493e-19,1.48538169440912e-16,7.37165924796277,6.81848613451667,1.08112843562823
"AFTPH","AFTPH",9.71138639930641,4.45838690382836e-19,1.49219996287566e-16,8.19008004068617,7.58249901653333,1.08012939043289
"PIP5K1C","PIP5K1C",-9.75144045743301,4.62881762687814e-19,1.53833212287066e-16,8.74047690838298,9.18026785448333,0.952093887338421
"TMEM141","TMEM141",-9.84642965270585,4.89676617369907e-19,1.61184049919871e-16,8.90129930677128,9.28677892458333,0.958491569472851
"HMGB1","HMGB1",9.69613518647819,5.64781560530282e-19,1.82555968524281e-16,6.8922926067766,6.72197132185,1.02533799636618
"VSTM4","VSTM4",9.68605253464969,5.83528252346189e-19,1.87332416902866e-16,7.02664599376064,6.82247418263333,1.02992635892226
"LINC00957","LINC00957",9.76064350772422,5.88274805406379e-19,1.87337431567353e-16,10.1457674367394,9.50143507391667,1.06781421520119
