"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","modlogFC"
"ILMN_2389590","PRKAR1A",0.106779803881185,8.60398707555555,-3.53097730018913,0.00119741507209765,0.0388030861643969,-2.17103461153228,0.106779803881185
"ILMN_1704154","TNFRSF19",1.4977687166797,3.78965987911111,3.5285078794663,0.00120057683039059,0.0388797286354028,-2.17466083540279,1.4977687166797
"ILMN_1697308","AFF3",1.60870460080775,4.86911910036111,3.52754624182611,0.00120378144243472,0.0389576563230381,-2.17722125368065,1.60870460080775
"ILMN_1797055","LIN52",0.724731336661601,4.88006198755556,-3.52616080444367,0.00120841284124832,0.0390596515798791,-2.18090948742627,0.724731336661601
"ILMN_1697594","ANKRD28",1.29282794707801,5.34032074605556,3.52590554371283,0.00120926802694772,0.0390596515798791,-2.18158895389033,1.29282794707801
"ILMN_1663786","EPB41",0.416386116685487,5.50261378783333,-3.52588582019301,0.00120933412981164,0.0390596515798791,-2.18164145403155,0.416386116685487
"ILMN_1667966","NIBAN1",1.38019324802356,12.3225359197222,3.52549752045691,0.00121063621543397,0.03907584604618,-2.18267500362989,1.38019324802356
"ILMN_1800855","PPTC7",1.24504830325356,9.09246869416667,3.52333753865579,0.00121790397343031,0.0392844465401979,-2.18842331690378,1.24504830325356
"ILMN_1659541","CRELD1",1.09072380246402,3.35324955069444,3.52759730853392,0.0012195086190417,0.0393102239994003,-2.18627453521603,1.09072380246402
"ILMN_2100815","TMEM9B",0.871500861627486,9.64009354236111,-3.52241518274876,0.00122102024342324,0.0393329709173494,-2.19087745734726,0.871500861627486
"ILMN_1669409","VSIG4",1.3941825269646,3.69846849569444,3.52153631904049,0.00122399671646644,0.0394028441647175,-2.19321559503834,1.3941825269646
"ILMN_1705743","ARHGEF40",1.50097653180246,6.72605725819444,3.5208118682313,0.00122645548915692,0.0394559704926337,-2.19514272430058,1.50097653180246
"ILMN_2356991","CD47",1.44837857729576,7.54854942841667,3.51894672009758,0.00123280768057067,0.0396341984419568,-2.20010338966128,1.44837857729576
"ILMN_1731275","DPEP3",0.75311695533954,7.49494172233333,-3.51790053855845,0.00123638455349272,0.0397230252561589,-2.20288533678135,0.75311695533954
"ILMN_2355831","FHL2",0.625771282114841,7.66460275119444,-3.51722050378248,0.00123871493662209,0.0397709253369029,-2.2046934375275,0.625771282114841
